brand,channel,sku,recent_ad_spend,recent_units,product,wasted_ad_spend_l6m,oos_months_l6m,fba_available,fba_incoming,sales_velocity,days_of_inventory,oos_risk,units_30d,snapshot,out_now,low_stock,advertising_while_out_now,advertising_while_low,review_month
Vegavero,Amazon,VV-VITA-366,213.07,90.0,Gummies Fer | Pour Enfant et Adulte | Sans Sucres Ajoutés & Vegan | Avec 97% de Fruits | 94 Gommes Goût Cassis | Anti Fatigue + Immunité | Vegavero®,0.0,0,149.0,0.0,3.6228,37.1296,False,49.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-367,595.11,239.0,"Vegavero Creatine Monohydrate Powder | Pure Unflavoured | 3,4 mg per day - 147 Portions | Performance and Muscle Building | NO Additives | Lab Tested | 500g Vegan Creatin",9.85,1,295.0,0.0,7.9914,38.2913,False,222.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-368,486.42,191.0,Vegavero L-Glutamine Powder 5000 mg | Post Workout and Muscle Building | 100% Pure - NO Additives | Lab Tested | 500g L Glutamine Vegan,0.0,0,111.0,40.0,3.1066,13.3887,True,120.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-369,279.99,96.0,Vegavero Organic Glucomannan Capsules 4000 mg | with Chromium and Zinc | Weight Loss Supplement* | 95% Glucomanan | NO Additives | Vegan,0.0,0,108.0,0.0,2.4489,36.7509,False,71.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-370,15826.210000000001,3334.0,Vegavero Magnesium bisglycinaat capsules | 400 mg elementair magnesium | Magnesium bisglycinate laboratorium getest | Zonder vulstoffen en additieven | Vegan,0.0,2,6511.0,242.0,93.1921,47.6874,False,3074.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-370-V,3014.38,1026.0,"Vegavero Bisglicinato de Magnesio | 400 mg de Magnesio Elemental por Dosis Diaria | 365 Cápsulas | Alta Absorción | Magnesio Quelado | Sistema Nervioso, Músculos y Energía | Sin Aditivos & Vegano",87.59,10,533.0,90.0,30.194,20.5339,True,972.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-371,847.99,400.0,Nattokinase | 100 mg – 20 000 FU/g | Natto de soja sans OGM | Hautement dosé | Sans additifs artificiels et testé en laboratoire | Vegan | Vegavero®,0.0,0,471.0,1.0,10.1472,50.8514,False,295.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-372,1266.74,204.0,Vegavero VITAMINE D3 7000 IE en 200 mcg K2 | VOOR 14 MAANDEN | Hoge Dosering en Biobeschikbaarheid | Zonder Additieven & Vegan,27.96,12,607.0,0.0,4.3368,66.4446,False,134.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-373,45.650000000000006,12.0,Keto Diet Power | Metabolismo de Carbohidratos y Grasas | con L-Carnitina y Glucomanano | Suplemento Cetogénico | Para Hombres y Mujeres | 60 Cápsulas | Vegavero,0.0,0,0.0,0.0,0.1501,219.8662,False,7.0,2026-07-09,True,False,True,False,2026-06
Vegavero,Amazon,VV-VITA-374,1855.27,299.0,Vegavero Organic Psyllium Husk 400g | 5000 mg per dose | Pure Natural Soluble Fiber Supplement | NO Additives | Lab Tested | Vegan,0.0,0,125.0,140.0,5.0771,13.7874,True,161.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-375,173.0,62.0,Vegavero Calcium Tablets 1645 mg Magnesium 1251 mg | With Zinc Bisglycinate and Red Clover Extract | Bone Health Supplements | NO Additives | 180 Capsules | Vegan,8.15,1,126.0,0.0,1.704,75.704,False,53.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-376,1879.92,742.0,"5HTP Griffonia 200 mg | Equivalente a 3000 mg | Dosis Más Alta | Griffonia Simplicifolia | Para Estrés, Sueño y Animo | Vegano | SIN ADITIVOS | Vegavero",0.0,0,3357.0,0.0,22.0536,121.4058,False,690.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-377,3367.83,959.0,Cholin Bitartrat Kapseln | Hochdosiert: 1400 mg Cholin-Bitartrat pro Tag | 4 Monate Vorrat | Deutsche Produktion | Laborgeprüft | Ohne Zusätze | 120 Stück | Vegan von Vegavero,0.0,0,366.0,420.0,23.2079,16.5461,True,785.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-378,469.29,205.0,"Vegavero Brewer's Yeast 2500 mg | 100% Pure | Natural Source of B-Vitamins, Amino Acids, Minerals | Highly Dosed | NO Additives, Lab Tested | Vegan",0.0,0,388.0,0.0,4.6149,51.7919,False,129.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-379,935.65,529.0,"Vegavero Vegan Glucosamine Plus | with Chondroitin, MSM and Boswellia Serrata | NO Additives, Lab-Tested | Natural Joint Pain Relief | 120 Capsules",0.0,0,88.0,420.0,14.3003,4.3587,False,446.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-38,412.56,260.0,Vegavero VITAMINE B COMPLEX | Alle 8 B-vitamines | Met choline | VEGAN,0.0,0,267.0,232.0,7.5249,37.7412,False,257.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-380,317.57,122.0,"Party Hero Hangover Kit | 60 Tabletten | 14 natürliche Inhaltsstoffe | Elektrolyte, Vitamine, Cholin und Kudzu | Vegan | Vegavero",0.0,0,309.0,0.0,4.532,69.5062,False,125.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-381,5514.15,1688.0,Vegavero Myo-Inositol Powder 4000 mg | Inositol PCOS Supplement Powder | NO Additives | Up To 100 Days Supply | Vegan,0.0,0,1682.0,0.0,57.5323,31.2868,True,1677.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-382,1397.55,270.0,100% Reines Taurin Pulver | 3000 mg | 1kg mit Messlöffel | Vegan & Ohne Zusatzstoffe | Bis zu 3 Jahre Vorrat | Deutsche Produktion von Vegavero,0.0,0,133.0,52.0,5.976,21.0842,True,173.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-383,664.27,76.0,Vitamin K2 Tabletten Hochdosiert | 200 μg MK-7 | Deutsche Produktion | Ohne Zusatzstoffe | 180 Stück | 100% Vegan & Laborgeprüft | Vegavero,38.57,3,387.0,0.0,2.5568,122.4727,False,74.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-384,139.1,58.0,Vegavero Beta Alanine 3000 mg | Premium Vegan Pre Workout Powder | 166 Servings – 500 G | 100% Pure Beta-Alanine | NO Additives,0.0,0,97.0,0.0,1.5026,67.2161,False,43.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-385,1201.01,272.0,Vegavero Evening Primrose Oil | 2100 mg High Dose | Cold-Pressed | 120 Capsules | Omega-6 & 11% GLA | NO Additives | Lab-Tested | Vegan,259.41,4,175.0,0.0,7.2976,24.2546,True,241.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-386,520.8299999999999,69.0,"Vegavero Probiotica voor vrouwen | 35 miljard CFU/dag uit 6 bacteriestammen | met rode bosbes, vitamines, lactobacillen en bifidobacteriën | voor de",0.0,0,234.0,0.0,1.4769,160.4742,False,62.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-387,458.35999999999996,52.0,"Vegavero Youth Biotics | 5 Billion CFU & Vollagen | with Hyaluronic Acid, Resveratrol & Coenzyme Q10 | 60 Capsules | Gut-Skin Axis & Collagen Support | NO Additives",0.0,1,334.0,0.0,1.1201,301.758,False,42.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-388,1356.8,431.0,"Vegavero Pure Glycine Powder 300 g | 3000 mg Daily Dose | NO Additives, Lab-Tested | Recovery, Muscle & Collagen Synthesis | with Measuring Spoon | Vegan",0.0,0,149.0,0.0,7.5254,2.9234,True,265.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-389,3320.52,529.0,Vegavero Prosta-X Supplement | 180 Capsules (3 Months Supply) | Pumpkin Seed & Stinging Nettle Root Extracts | 80% Fatty Acids | for Men's Health | Vegan,0.0,0,292.0,1.0,20.1503,6.6092,True,564.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-39,3473.5699999999997,1547.0,D-Mannose 2000mg | Avec Cranberry et Vitamine C | Infection Urinaire | 100% Naturel & Testé en Laboratoire | 120 Gélules Vegan | Vegavero®,1.79,1,1584.0,0.0,48.4292,35.1234,False,1528.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-390,272.47,80.0,L-Citrullin Malat Pulver 500g | 3400 mg Citrullin | 2:1 Markenrohstoff AMINOFERMENT| Pre-Workout | Aus Fermentation | Laborgeprüft | Vegan - Ohne Zusatzstoffe | Dt. Produktion von Vegavero,9.53,2,238.0,80.0,2.6605,92.0888,False,67.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-391,3286.4900000000002,691.0,"Vegavero Quercetin 1000 mg | with Vitamin C, Bromelain and Piperine | 95% Sophora Japonica Extract | Antioxidant, Anti-inflammatory and Immune System | NO Additives | Vegan",7.07,3,285.0,0.0,19.7195,16.3797,True,641.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-392,2672.5299999999997,580.0,Gaba Kapseln | 1.400 mg Gamma Aminobuttersäure | 90 Stück | Laborgeprüft und ohne Zusatzstoffe | Vegan | Deutsche Produktion von Vegavero®,0.0,0,536.0,0.0,14.9505,37.7913,False,535.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-393,181.98000000000002,30.0,BCAA en Polvo | 450 g – 56 Porciones | Proporción 2:1:1 | Vegano | Sabor Mango,4.24,1,274.0,0.0,0.421,657.9994,False,23.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-394,575.94,125.0,EAA Pulver Pfirsich | 400 g Beutel | 50 Tage Vorrat | 2:1:1 | mehr als 12.600 mg der 9 essenziellen Aminosäuren | Vegan | Laborgeprüft | Deutsche Produktion von Vegavero,12.67,1,96.0,0.0,3.6379,28.5876,True,112.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-395,2926.1499999999996,333.0,Vegavero Zinc Supplement 90 mg | Bisglycinate Form with High Bioavailability | NO Additives | Vegan | 300 Capsules,0.0,0,524.0,0.0,10.8218,50.0839,False,322.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-396,596.83,329.0,"Vegavero MSM-poeder 300 g | Zak | 99,9% puur | Veganistisch & zonder toevoegingen",0.0,0,463.0,40.0,6.6901,36.8446,False,213.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-397,244.74,106.0,Reishi Puro Vegavero | Dosis Más Alta: 13000 mg (10:1) | Con 40% Polisacáridos & 20% Betaglucanos | Ganoderma Lucidum | Sin Aditivos & Vegano | 240 Cápsulas,0.0,0,1319.0,0.0,2.8722,463.0618,False,103.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-398,388.02,67.0,"Vegavero Multivitamin Gummies for Kids | 100% Vegan | Children's Immune System Support | With Vitamin C, Zinc, Vitamin D3, B12 & More | Wild Berry Flavour | 60 Gums",0.0,0,312.0,0.0,1.7741,179.8047,False,58.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-399,288.13,62.0,Vegavero Glucomannan Complex 4000 mg | with Chromium and Vitamin B3 | Weight Loss Supplement* | 95% Glucomannan | NO Additives | Vegan,0.0,0,691.0,0.0,0.7751,110.9498,False,32.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-400,548.21,50.0,"Vegavero Keto Power - Keto Kapseln hochdosiert mit Glucomannan, L-Carnitin & Magnesium Bisglycinat - Für die Figur & Energie - vegan, laborgeprüft - 90 Kapseln für 1 Monat",0.0,0,721.0,0.0,1.1716,617.1286,False,44.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-401,864.1500000000001,116.0,Vegavero Mönchspfeffer Kapseln 20mg - Vitex agnus castus Extrakt 15:1 – Vorrat für 8 Monate Mönchspfeffer hochdosiert - Vegan & laborgeprüft - 240 Kapseln,0.0,0,240.0,0.0,3.3873,84.1372,False,116.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-402,685.86,116.0,"Vegavero Un-Bloat | Complejo de Enzimas Digestivas para Gases e Hinchazón Adultos | 120 Cápsulas | con Bromelina, Papaína, Lactasa, Alfa-d-galactosidasa | Vegano y Sin Aditivos",0.0,0,680.0,0.0,2.8909,239.7189,False,99.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-403,4433.33,650.0,Vegavero Magnesiumcitrat Pulver 500 g - 400 mg elementares Magnesium hochdosiert pro Portion - 100 Portionen Magnesium Citrate Pulver mit Messlöffel - vegan ohne Zusätze,0.0,0,183.0,40.0,9.3169,8.6092,True,445.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-404,583.8499999999999,139.0,Sauge Vegavero® | Dosage Élevé : 6250 mg (extrait 10:1) | Pour 4 Mois | Unique : Standardisé en Acide Rosmarinique | Sans Additifs & Vegan,0.0,0,474.0,0.0,4.3735,108.8361,False,139.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-405,8031.66,415.0,"Vegavero Vitamin B12 hochdosiert - 500 µg B12 Tabletten 180 Stück, vegan - Vitamin-B12 Methylcobalamin & Adenosylcobalamin - Vitamintabletten ohne Zusatzstoffe",0.0,0,192.0,1.0,5.8222,35.2101,False,300.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-406,641.18,158.0,Vegavero Vitamina B12 1000 mcg | Metilcobalamina y Adenosilcobalamina | 180 Comprimidos para 9 Meses | Producido en Alemania | Sin Aditivos y Vegano,0.0,0,87.0,0.0,0.5256,13.3175,True,68.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-407,1401.12,261.0,"Vegavero Super Greens Powder | 20+ Superfood Ingredients | Morning Complete | Adaptogens, Mushrooms, Algae, Probiotics & Fibre | with Standardised Extracts | Vegan & Gluten-Free",0.0,0,58.0,75.0,6.7728,10.1877,True,262.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-408,2286.02,251.0,"Gut Routine | Formule Tout en Un : 7g de Fibres, Probiotiques, L-Glutamine | Digestion & Microbiote Intestinal | Vegan & Sans Gluten | Goût Fraise | Vegavero®",0.0,0,213.0,26.0,8.9424,25.273,True,256.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-409,2470.76,187.0,Vegavero Magnesiumcitrat Kapseln 180 Stück - 400 mg elementares Magnesium hochdosiert pro Tagesdosis - Magnesium Kapseln hochdosiert und gut bioverfügbar - vegan ohne Zusätze - Laborgeprüfte Qualität,0.0,0,1244.0,0.0,5.9647,214.0914,False,197.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-410,252.86,45.0,Vegavero OPC Grape Seed Extract 30:1 | High Strength from French Grapes | Standardised for OPC by HPLC | Lab Tested | NO Additives | Vegan | 240 Capsules,0.0,0,484.0,0.0,1.5968,170.2437,False,42.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-411,1282.92,278.0,"Enzymes Digestives Complexe PRO | Unique : Avec Enzyme Pour le Gluten | Lactase, Bromeline, Lipase, Amylase… | 120 Gélules Gastro-résistantes | Testé en Laboratoire & Sans Additifs | Vegavero®",0.0,0,418.0,0.0,6.032,70.457,False,229.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-412,65.3,47.0,Vegavero Lactasa 10.000 FCC + Calcio | 180 Comprimidos | Digestión Lactosa,0.0,0,643.0,1.0,0.7287,885.1619,False,50.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-413,8.219999999999999,10.0,Vegavero Coenzyme Q10 Supplement 200 mg | PureWay Liposomal CoQ10 | High Strength Q10 | 120 Capsules | NO Additives | Lab-Tested | Vegan,0.0,0,501.0,144.0,4.5552,111.3014,False,74.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-414,39.95,47.0,Vegavero Hericium Melena de León | 2000 mg de Extracto 5:1 | 180 Cápsulas,0.0,0,655.0,0.0,2.0002,328.9683,False,64.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-415,35.56,36.0,"Vegavero PMS Kapseln - Zyklus Komplex mit Magnesium, Mönchspfeffer, Safran, Melisse & Vitamin B6 – Vitamine für Frauen - 120 vegane Kapseln – laborgeprüft - Zyklus Balance",0.0,0,851.0,0.0,1.503,567.5225,False,47.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-417,268.61,120.0,Vegavero Vegan Omega 3 Gummies | Sugar-Free | No Fishy Taste | Algae Oil DHA & EPA | 250 mg per Gummy | Lab-Tested | 60 Gummies,0.0,0,523.0,96.0,4.6421,119.7731,False,132.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-46,1270.33,419.0,"Multivitamin Kapseln Vegavero | Immunabwehr & Energie* | Hochdosiert | Wichtige A-Z Vitamine & Mineralien | B-Vitamine, Eisen, Jod & Co | Ohne Zusatzstoffe | Laborgeprüft | Vegan | 120 Stück",0.0,0,563.0,0.0,17.0194,35.6652,False,479.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-49,432.63,377.0,"Vegavero Iron Supplement 30 mg | NO Additives | Iron Bisglycinate with Vitamin C, B2, B6, B9, B12 | Anaemia, Tiredness and Blood Loss | 120 Capsules | Vegan",0.0,0,148.0,0.0,10.2648,9.6169,True,337.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-49-V2,65.81,71.0,"Eisen Bisglycinat Vegavero | 30 mg Iron | Mit natürlichem Vitamin C, Folsäure Quatrefolic, Vitamin B12, B6 & B2 | Vegan & Ohne Zusätze | 240 Kapseln",0.0,0,317.0,0.0,1.9157,166.5174,False,64.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-50,189.26,123.0,"Vegavero® Vegan Collagen | 100% Plant - No Animal Waste | With Natural Vitamin C, L-Lysine, L-Proline & Plant Extracts | No Additives | 120 Capsules",35.49,2,493.0,1.0,6.7357,31.6225,True,156.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-57-V,318.09000000000003,213.0,Vegavero HYALURONZUUR capsules | 600 mg | 180 capsules voor 6 maanden | 800-1500 kDa hoog molecuulgewicht | Geen additieven en veganistisch,0.0,0,202.0,0.0,6.233,35.4564,False,199.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-57-V2,321.37,218.0,Ácido Hialurónico Puro Vegavero | La Dosis más Alta: 600 mg | Libre de Aditivos & Vegano | 90 Cápsulas | Natural de Fermentación | 800-1500 kDa | Hidratante facial + Articulaciones…,3.98,1,201.0,0.0,5.7909,27.2842,True,180.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Amazon,VV-VITA-63,1610.38,660.0,Vegavero Cordyceps Sinensis 19 500 mg Daily | 10:1 Mushroom Extract | 4-Month Supply | 40% Polysaccharides | NO Additives | Lab-Tested | Vegan,0.0,0,3894.0,90.0,16.0516,34.2066,False,528.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-86,568.88,223.0,Vegavero MSM Capsules 2000 mg | Distilled Organic Sulphur | NO Additives & Non-GMO | Lab-Tested Methylsulfonylmethane Supplements | 365 Pills | Vegan,0.0,0,494.0,240.0,10.4972,35.9722,False,201.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-88,1089.9799999999998,326.0,Vegavero Organic Spirulina and Chlorella Capsules High Strength | 2000 mg Per Serving | 240 Capsules | NO Additives | Pure Powder | Vegan,0.0,0,253.0,60.0,5.524,26.9778,False,178.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-90,12095.65,2705.0,Betacarotene per Abbronzatura Forte | Altamente Dosato | da Estratto di Carota | Attivatore Naturale Melanina | con Vitamina A 1167 mcg | Certificato in Laboratorio | Vegavero®,0.0,0,1677.0,1155.0,56.3765,15.8577,False,1961.0,2026-07-09,False,False,False,False,2026-06
Vegavero,Amazon,VV-VITA-93,585.38,327.0,Vegavero Vitamin B12 Spray | Vegan Methylcobalamin | 120 Days | Natural Cherry Flavour | 500 µg per Day | Liquid Travel Size,0.0,0,0.0,0.0,7.0467,0.6206,True,224.0,2026-07-09,True,False,True,False,2026-06
Vegavero,Amazon,VV-VITA-94,618.04,194.0,Vegavero Probiotics & Prebiotics | 100% Organic | 20 Strains (Lactobacillus + Bifidobacterium) | 20 Billion Active Bacteria & Acacia Fibre | 60 Vegan Capsules | NO Additives,0.0,0,71.0,0.0,5.7876,16.069,True,169.0,2026-07-09,False,True,False,True,2026-06
Vegavero,Shopify,2R-49NC-R697,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,BJ-E223-8EKW,603.5567264543109,56.0,BJ-E223-8EKW,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,CP-DQMG-RVN9,114.77003469325352,12.0,CP-DQMG-RVN9,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,CW-KVIN-V39Y,284.66626878399995,22.0,CW-KVIN-V39Y,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,NX-CVPF-VCEZ,260.60291071181194,37.0,NX-CVPF-VCEZ,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,TU-QNYD-JRRX,126.91411852651248,32.0,TU-QNYD-JRRX,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VI-ZU99-SZ0B,105.44658078515776,24.0,VI-ZU99-SZ0B,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-ALO-06,358.8760365601965,24.0,VV-ALO-06,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-02,64.85797081258838,17.0,VV-VITA-02,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-101,381.355202349553,61.0,VV-VITA-101,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-102,123.72073803824456,18.0,VV-VITA-102,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-104,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-105,63.83165823554295,5.0,VV-VITA-105,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-106,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-107,175.4229398295834,60.0,VV-VITA-107,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-109,145.5147426847281,29.0,VV-VITA-109,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-111,122.68344879285851,21.0,VV-VITA-111,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-115,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-116,146.4550568258627,32.0,VV-VITA-116,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-119,409.8275913248873,81.0,VV-VITA-119,37.56163859925984,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-121,229.39659202216308,35.0,VV-VITA-121,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-122,162.4535140344379,28.0,VV-VITA-122,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-124,425.98727738565526,74.0,VV-VITA-124,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-127,540.3615411996623,96.0,VV-VITA-127,38.39510958504371,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-129,47.70025587002608,5.0,VV-VITA-129,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-136,253.56704326508867,42.0,VV-VITA-136,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-142,297.9245944219731,55.0,VV-VITA-142,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-143,124.06188235073796,11.0,VV-VITA-143,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-146,173.18716311203963,15.0,VV-VITA-146,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-151,482.0902138374455,81.0,VV-VITA-151,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-153,306.7607320370294,39.0,VV-VITA-153,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-155,257.9892716883478,49.0,VV-VITA-155,1.63,1,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-157,203.53467421103704,39.0,VV-VITA-157,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-158,578.6183412575929,85.0,VV-VITA-158,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-159,652.2893673523918,101.0,VV-VITA-159,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-160,0.0,,,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-161,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-163,0.0,,,0.0,0,,,,,False,,,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-165,133.8590730000588,17.0,VV-VITA-165,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-166,169.39393715673967,19.0,VV-VITA-166,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-168,244.49258165644412,48.0,VV-VITA-168,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-170,215.32487374355577,30.0,VV-VITA-170,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-171,352.71568427583026,51.0,VV-VITA-171,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
Vegavero,Shopify,VV-VITA-172,89.70632218457581,21.0,VV-VITA-172,0.0,0,,,,,False,,2026-07-09,False,False,False,False,2026-06
