brand,channel,country,sku,product,cm_source,months_active,last_sale_month,net_sales_l3m,net_sales_p3m,net_sales_l6m,cm1_l6m,cm2_l6m,cm3_l6m,ad_spend_l6m,cm3_p6m,net_sales_p6m,net_sales_ttm,cm3_ttm,net_sales_l2m,neg_cm3_months,cm_months_l6m,cm3_pct_l6m,cm3_pct_p6m,cm1_pct_l6m,cm2_pct_l6m,cm3_improving_pp,sales_trend_pct,launch_month,censored,source,age_months,vol_tier,margin_tier,cluster,cm3_target,verdict,reasons,review_month,manual
Vegavero,Amazon,GB,NX-CVPF-VCEZ,EXTRAIT de Reishi Vegavero® | 1950 mg (Extract 14:1) | 120 Gélules | 40% Polysaccharides + 20% Bêta-glucane | Immunité + Énergie | VEGAN,actual,12,2026-06,5796.5199999999995,5602.03,11398.55,5062.23,1728.69,357.64000000000004,-1371.02,1671.42,10380.16,21778.71,2029.06,3574.0299999999997,2,6,3.137592062148256,16.10206393735742,44.41117510560554,15.16587636146703,-12.964471875209165,3.4717771950525043,2024-07,True,first-sale proxy,23.0,1,3,3-1,27.380399999999998,Fix,CM3% 3.1 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,TU-QNYD-JRRX,"Vegavero Tribulus Terrestris 10,800 mg | High Strength Extract | 1620 mg Saponins per Serving | NO Additives, Lab-Tested | Stamina & Strength Support for Men & Women | 120 Capsules | Vegan",actual,12,2026-06,4732.35,5328.84,10061.19,6551.01,3577.19,2656.18,-921.02,4695.28,12764.73,22825.92,7351.46,3031.84,0,6,26.400256828466613,36.78323004090176,65.11168162016621,35.55434297533393,-10.38297321243515,-11.193618123268848,2024-07,True,first-sale proxy,23.0,1,1,1-1,27.380399999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,GB,VV-ALO-06,"MSM Vegavero® Poudre | 1 Kg Méthylsulfonylméthane Pur à 99,9% | Sans Additifs & VEGAN | Formation de Collagène | Testé en Laboratoire | Format Sachet ou Boîte",actual,12,2026-06,9452.97,8693.66,18146.629999999997,10581.89,5289.72,3583.5,-1706.23,6480.77,24967.43,43114.06,10064.27,7512.139999999999,0,6,19.747468262702224,25.95689664494904,58.31325155138999,29.149875210989595,-6.209428382246816,8.734065974514756,2024-07,True,first-sale proxy,23.0,1,1,1-1,27.380399999999998,Fix,CM3% 19.7 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-101,Vegavero Premium Rhodiola Rosea 1200 mg | 3% Rosavins & 1% Salidroside | 120 Capsules | Herbal Adaptogenic Supplement | Rhodiolife® | NO Additives | Vegan,actual,12,2026-06,38300.34,30455.98,68756.32,35958.27,16448.11,4846.11,-11602.039999999999,14318.62,53618.69,122375.01,19164.73,23163.86,1,6,7.048239347306545,26.704531572852673,52.298130557307296,23.922324522313,-19.656292225546128,25.756386758856543,2024-07,True,first-sale proxy,23.0,1,3,3-1,27.380399999999998,Fix,CM3% 7.0 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-102,Ginkgo Biloba | Extra Fort : 6000mg | Mémoire + Circulation Sanguine | 180 Gélules | Unique : 24% Glycosides de Flavone + 6% Lactones Terpéniques | Vegan & Sans Additifs | Vegavero®,actual,12,2026-06,4698.06,3811.95,8510.01,4291.61,1601.59,381.16,-1220.49,1961.04,9852.26,18362.27,2342.2,3174.63,2,6,4.478960659270671,19.904468619382758,50.430140505122786,18.82007189180741,-15.425507960112087,23.245582969346415,2024-07,True,first-sale proxy,23.0,1,3,3-1,27.380399999999998,Fix,CM3% 4.5 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-105,PANAX GINSENG Vegavero® | 4800 mg | Rosso e Coreano | con 120 mg di Ginsenosidi | Contro Stanchezza Fisica e Mentale | 120 capsule | Vegan,actual,12,2026-06,2080.01,2644.02,4724.03,2916.6000000000004,1490.13,595.21,-895.0,1286.72,3589.6,8313.63,1881.93,1429.58,1,6,12.599623626437598,35.845776688210385,61.73965872358983,31.543618478290785,-23.246153061772787,-21.331533044379384,2024-07,True,first-sale proxy,23.0,2,2,2-2,27.380399999999998,Fix,CM3% 12.6 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-106,"Vegavero Zwarte Knoflookcapsules | 11.250 mg dagelijkse dosis | Uittreksel (15:1) | 0,2% S-allylcysteïne (SAC) | Laboratorium getest | 120 capsules | Veganistisch & zonder toevoegingen",actual,8,2026-02,0.0,7202.99,7202.99,3738.7599999999998,1609.6899999999998,1351.33,-258.34,3708.1400000000003,10264.939999999999,17467.93,5059.47,0.0,3,6,18.760681328170662,36.124322207436194,51.90566695219624,22.347525124982816,-17.36364087926553,-100.0,2024-07,True,first-sale proxy,23.0,1,1,1-1,27.380399999999998,Fix,CM3% 18.8 vs target 27.4; no sales in last 2 months (OOS / delisted?),2026-06,False
Vegavero,Amazon,GB,VV-VITA-107,Canela de Ceylan Vegavero | DOSIS ALTA: 2500 mg | Para 4 Meses | Controla Glucosa - Azúcar en Sangre | Colesterol + Antioxidantes | Sin Aditivos & Vegano | 120 Cápsulas,actual,12,2026-06,5595.3,3633.53,9228.83,6021.79,3066.41,1128.97,-1937.43,1474.16,4045.9,13274.73,2603.13,3802.1400000000003,0,6,12.233078299199358,36.435898069650754,65.24976622172042,33.22642198415184,-24.2028197704514,53.99074728982559,2024-07,True,first-sale proxy,23.0,2,2,2-2,27.380399999999998,Fix,CM3% 12.2 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-109,"Leber Komplex Vegavero | Mariendistel, Artischocke, Löwenzahn, Cholin & Zichorie | Mit Silymarin & Cynarin | Hochdosierte Extrakte | Leber & Fettstoffwechsel* | Vegan & Ohne Zusätze | 120 Kapseln",actual,12,2026-06,1293.31,1111.8600000000001,2405.17,1322.84,550.75,301.01,-249.78,601.26,2395.33,4800.5,902.27,1078.16,0,6,12.515123671091855,25.101343029979166,54.999854480140684,22.898589288906813,-12.58621935888731,16.319500656557462,2024-07,True,first-sale proxy,23.0,3,2,2-3,27.380399999999998,Fix,CM3% 12.5 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-111,"COLON CARE | 120 capsule | 100% Naturale con Psillio, Zenzero, Finocchio e Fermenti Lattici | Prodotto in Germania | Vegan e Senza Additivi | Vegavero",actual,12,2026-06,370.72,455.81,826.53,510.16,285.49,221.0,-64.46,374.8,987.88,1814.41,595.8,212.29,0,6,26.738291411080056,37.93983074867393,61.7231074492154,34.54079101786989,-11.201539337593871,-18.667865996796905,2024-07,True,first-sale proxy,23.0,3,1,1-3,27.380399999999998,Harvest,"CM3% 26.7 below target 27.4, low volume, flat/declining",2026-06,False
Vegavero,Amazon,GB,VV-VITA-115,Vegavero Organic Probiotics for Kids | NO Additives | Organic Prebiotic Inulin and 5 Bacterial Strains with 10 Billion CFU | for Children 3+ Years | 75g Powder | Spoon Included,actual,12,2026-06,808.34,1033.3899999999999,1841.73,943.56,412.39,259.8,-152.66,493.31,2053.17,3894.9,753.11,517.0600000000001,0,6,14.106302226710756,24.02674888099865,51.232265315762895,22.391447171952457,-9.920446654287893,-21.777837989529594,2024-07,True,first-sale proxy,23.0,3,2,2-3,27.380399999999998,Harvest,"CM3% 14.1 vs target 27.4; bottom volume tier, no momentum",2026-06,False
Vegavero,Amazon,GB,VV-VITA-116,Vegavero Organic Iodine Supplement | NO Additives | 100% Natural Organic Scottish Sea Kelp | 150 mcg Pure | 180 Tablets | Vegan,actual,12,2026-06,6329.75,6359.01,12688.76,6736.08,2418.66,981.22,-1437.36,2669.17,13380.990000000002,26069.75,3650.39,4383.34,0,6,7.732985729101976,19.947477727731652,53.086984070941526,19.061437051374604,-12.214491998629676,-0.4601345177944399,2024-07,True,first-sale proxy,23.0,1,3,3-1,27.380399999999998,Fix,CM3% 7.7 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-119,Citrate de Magnésium + Potassium Vegavero® | 180 Gélules | Sans Additifs & VEGAN | Absorption Optimale | Douleurs Musculaires + Crampes + Anti Fatigue*,actual,12,2026-06,16389.15,10007.720000000001,26396.87,15819.33,8372.51,6253.74,-2118.76,9139.82,34339.38,60736.25,15393.56,11337.57,0,6,23.691217936065907,26.61614740860202,59.92880974145799,31.717813513496107,-2.924929472536114,63.76507336336348,2024-07,True,first-sale proxy,23.0,1,1,1-1,27.380399999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,GB,VV-VITA-121,"Wechseljahre Vegavero | Meno Balance für Menopause | wildyamswurzel, Nachtkerze, Hopfen, Salbei, Kamille | 100% Natürlich & Hormonfrei | Vegan",actual,0,,0.0,0.0,0.0,57.76,57.76,57.76,0.0,202.16,0.0,0.0,259.92,0.0,0,4,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,27.380399999999998,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,GB,VV-VITA-124,Vegavero NATUURLIJKE VITAMINE C | gemaakt van biologisch acerola-extract | Veganistisch | Zonder toevoegingen | 180 capsules,actual,12,2026-06,8516.29,9131.14,17647.43,8867.16,3964.8599999999997,3179.83,-785.02,4441.92,18096.63,35744.06,7621.75,5476.43,0,6,18.018657674233584,24.545564560915484,50.24618315528097,22.467067442681454,-6.5269068866819,-6.733551341891578,2024-07,True,first-sale proxy,23.0,1,2,2-1,27.380399999999998,Fix,CM3% 18.0 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-127,Safran 30 mg | Extrait de Qualité : Affron® | 120 Gélules | Analysé en Laboratoire | Vegan & Sans Additifs | Vegavero®,actual,10,2026-04,268.22,41014.61,41282.83,22356.02,11128.33,9023.05,-2105.31,21730.2,77160.76,118443.59,30753.25,0.0,0,6,21.856665349734982,28.162242051529823,54.1533126483819,26.956315737075194,-6.305576701794841,-99.34603791185629,2024-07,True,first-sale proxy,23.0,1,1,1-1,27.380399999999998,Fix,CM3% 21.9 vs target 27.4; no sales in last 2 months (OOS / delisted?),2026-06,False
Vegavero,Amazon,GB,VV-VITA-129,"Gingembre BIO 650 mg | 120 Gélules (4 mois) | 1,5% Gingerol | Digestion + Vomissement | Testé en Laboratoire | Vegan & Sans Additifs | Vegavero®",actual,12,2026-06,1448.99,1839.98,3288.97,1958.41,863.3299999999999,709.84,-153.54,1035.33,3711.05,7000.02,1745.17,991.04,0,6,21.582440703320493,27.898573180097273,59.544781496942825,26.249251285356813,-6.3161324767767795,-21.249687496603222,2024-07,True,first-sale proxy,23.0,2,1,1-2,27.380399999999998,Fix,CM3% 21.6 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-146,"Spirulina Bio | 4000 mg | Höchste Dosis pro Tablette | Laborgeprüft | Vegan & Ohne Zusatzstoffe | 3,9% Phycocyanin | 300 Stück | Deutsche Produktion von Vegavero",actual,12,2026-06,4005.14,8682.779999999999,12687.92,7047.96,3307.05,2074.03,-1233.05,3804.6000000000004,13762.07,26449.989999999998,5878.63,2718.56,0,6,16.346493357461274,27.64555041501751,55.54858479561662,26.064555892534003,-11.299057057556237,-53.872607621061455,2024-07,True,first-sale proxy,23.0,1,2,2-1,27.380399999999998,Fix,CM3% 16.3 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-151,"Vegavero Hormone Balance for Women | PMS Supplements | NO Additives | 180 Capsules | Vitex Agnus Castus, Lady's Mantle, Folic Acid (Quatrefolic®) Mac",actual,0,,0.0,0.0,0.0,169.89000000000001,169.89000000000001,169.89000000000001,0.0,598.6600000000001,0.0,0.0,768.5500000000001,0.0,0,4,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,27.380399999999998,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,GB,VV-VITA-153,Ashwagandha Orgánica Vegavero | 2010 mg | Con Withanólidos | Insomnio + Estrés + Relajante | Probado en laboratorio | 180 Capsulas | Sin Aditivos & Vegano,actual,12,2026-06,1194.9,1079.15,2274.05,1277.6599999999999,542.78,397.11,-145.69,826.88,3207.88,5481.93,1223.99,765.37,0,6,17.46267672214771,25.77652530643291,56.184340713704614,23.8684285745696,-8.3138485842852,10.726034378909326,2024-07,True,first-sale proxy,23.0,2,2,2-2,27.380399999999998,Fix,CM3% 17.5 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-155,"REISHI BIO Vegavero® | 40% Polisaccaridi, 30% Beta Glucani e 1% Triterpeni | Senza OGM e con Analisi di Laboratorio | Estratto Biologico Altamente Dosato | Ganoderma Lucidum Puro | Vegan",actual,12,2026-06,2534.52,2595.23,5129.75,3049.17,1531.62,1094.1,-437.56,2101.97,6583.36,11713.11,3196.07,1661.81,0,6,21.328524781909447,31.928528897098136,59.44090842633657,29.857595399385932,-10.600004115188689,-2.3392917005429203,2024-07,True,first-sale proxy,23.0,2,1,1-2,27.380399999999998,Fix,CM3% 21.3 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-157,"Aubépine BIO Vegavero® | 700 mg d’Extrait | Extraction FRANÇAISE | Sans Additifs | Titré à 1,5% en Flavonoïdes | Antioxydant Naturel + Relaxant | 60 Gélules | VEGAN",actual,12,2026-06,7290.0199999999995,8666.16,15956.18,8914.41,3643.41,2448.88,-1194.48,5136.59,20654.73,36610.91,7585.47,4704.4,0,6,15.347533056157554,24.868831497676318,55.86807117994407,22.83384870313571,-9.521298441518764,-15.87946679959752,2024-07,True,first-sale proxy,23.0,1,2,2-1,27.380399999999998,Fix,CM3% 15.3 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-158,"Vegavero Vegan Glucosamine Complex | with Chondroitin, MSM, Devil's Claw and Vit C | NO Additives, Lab-Tested | Joint Pain Relief | 180 Capsules",actual,12,2026-06,3947.7,3970.98,7918.68,4267.139999999999,2119.5,1784.83,-334.72,2244.45,7595.36,15514.039999999999,4029.2799999999997,2582.98,0,6,22.53948890471644,29.55027806450254,53.88701147160889,26.76582460713149,-7.0107891597861,-0.5862532674553939,2024-07,True,first-sale proxy,23.0,2,1,1-2,27.380399999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,GB,VV-VITA-159,EAA Aminoácidos Esenciales Vegavero | BCCAS Aminoacids | 300 Comprimidos | 9 Aminoácidos Esenaciales | Vegano | Aminos Ramificados,actual,12,2026-06,3879.62,4785.12,8664.74,4829.4,2625.41,1702.51,-922.85,3145.9700000000003,9693.32,18358.06,4848.48,2880.27,0,6,19.648714214159916,32.45503088725019,55.73623674801552,30.29992821481083,-12.806316673090272,-18.923245394054906,2024-07,True,first-sale proxy,23.0,1,1,1-1,27.380399999999998,Fix,CM3% 19.6 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-160,Maca + L-Arginine | Avec Tribulus & Zinc | VEGAN & Sans Additifs | 180 Gélules | Vegavero®,actual,12,2026-06,222.64999999999998,249.92999999999998,472.58,249.4,108.60000000000001,103.27,-5.28,222.98000000000002,664.09,1136.67,326.25,176.74,0,6,21.85238478141267,33.576774232408255,52.774133480045705,22.98023615049304,-11.724389450995584,-10.915056215740409,2024-07,True,first-sale proxy,23.0,3,1,1-3,27.380399999999998,Harvest,"CM3% 21.9 vs target 27.4; bottom volume tier, no momentum",2026-06,False
Vegavero,Amazon,GB,VV-VITA-161,Marine Magnesium Vegavero® | 100% Natural from Seawater (Aquamin ™ MG) | NO Additives | 180 Tablets | Vegan,actual,0,,,0.0,0.0,-6.83,-1.13,-1.13,0.0,,,0.0,-1.13,,1,1,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,27.380399999999998,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,GB,VV-VITA-165,Vegavero Trans Resveratrol 98% 1000 mg | Natural Anti Aging & Skin Supplement | Pure from Japanese Knotweed | NO Additives | High Bioavailability with VIT B3 & Piperine | Lab Tested | Vegan,actual,12,2026-06,1729.78,1410.71,3140.49,1436.78,568.37,361.95,-206.32,723.98,3789.91,6930.4,1085.93,1126.9099999999999,0,6,11.525271534059971,19.102828299352755,45.750185480609716,18.09813118335037,-7.577556765292783,22.617688965131027,2024-07,True,first-sale proxy,23.0,2,2,2-2,27.380399999999998,Fix,CM3% 11.5 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-166,Vegavero Biologische TRIPHALA capsules | 180 capsules met 650 mg per capsule | Bio Triphala-poeder uit India | Veganistisch | Zonder additieven,actual,12,2026-06,7645.4400000000005,6701.82,14347.26,8135.8,3925.2799999999997,2498.24,-1427.1399999999999,4572.08,15374.73,29721.99,7070.32,5295.38,0,6,17.41266276627035,29.737627912815377,56.70629792726973,27.359091561733734,-12.324965146545026,14.080055865421645,2024-07,True,first-sale proxy,23.0,1,2,2-1,27.380399999999998,Fix,CM3% 17.4 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-168,"Vegavero ZONVERZORGINGS COMPLEX | 180 capsules | Bruiningscapsules | Bètacaroteen, vitamine E, olijfbladextract, tyrosine, lycopeen, zink, koper | VEGAN & zonder toevoegingen",actual,12,2026-06,3661.55,2418.92,6080.47,3314.46,1623.82,190.19000000000003,-1433.7,1093.5,3775.7200000000003,9856.19,1283.69,2633.4300000000003,2,6,3.127883206396874,28.96136366044092,54.50993097573049,26.70550138393907,-25.833480454044047,51.371273130157256,2024-07,True,first-sale proxy,23.0,2,3,3-2,27.380399999999998,Fix,CM3% 3.1 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-170,"Vegavero Vitamin B3 Nicotinamide 500 mg | Flush Free Niacinamide | NO Additives, Lab-Tested | 180 Capsules | Vegan",actual,12,2026-06,6078.99,6212.01,12291.0,7015.96,2973.17,2059.92,-913.23,4037.35,16343.24,28634.239999999998,6097.27,3984.29,0,6,16.759580180619967,24.70348596728678,57.08209258807258,24.189813684810023,-7.943905786666814,-2.1413358961109275,2024-07,True,first-sale proxy,23.0,1,2,2-1,27.380399999999998,Fix,CM3% 16.8 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-171,"Vegavero Integratore OCCHI | 120 capsule | con Luteina, Zeaxantina, Mirtillo Nero, Vitamina A, B2 e Zinco | Salute della VISTA | Vegan",actual,12,2026-06,2212.11,1900.5,4112.61,1829.26,805.66,637.01,-168.63,1010.38,4208.53,8321.14,1647.3899999999999,1488.98,0,6,15.489190562684039,24.00790774926162,44.479296602400915,19.58999272967775,-8.51871718657758,16.396211523283352,2024-07,True,first-sale proxy,23.0,2,2,2-2,27.380399999999998,Fix,CM3% 15.5 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-172,BIO Maitake Vegavero | La dosis más alta 8500 mg | 50% de Polisacáridos | Sin Aditivos | Testado | Sistema Inmunológico + Estrés & Ansiedad + Adaptógeno | 60 Cápsulas | TCM,actual,12,2026-06,1605.56,2092.95,3698.5099999999998,2184.8199999999997,1110.6399999999999,864.0699999999999,-246.55,1142.1100000000001,3343.17,7041.68,2006.18,1201.78,0,6,23.362651446122896,34.162486502331625,59.07297803710142,30.029390213896946,-10.799835056208728,-23.287226164026848,2024-07,True,first-sale proxy,23.0,2,1,1-2,27.380399999999998,Watch,between target and broken - no trigger fired,2026-06,False
Vegavero,Amazon,GB,VV-VITA-173,Bio Hericium Erinaceus Kapseln Vegavero | 50% Polysaccharide | 500 mg organic Löwenmähne Pilz Extrakt – entspricht mind. 7500 mg Hericium Pulver | Laborgeprüft | Ohne Zusätze | 60 Stück | Vegan,actual,12,2026-06,2701.9,3912.66,6614.5599999999995,3612.59,1626.55,935.32,-691.27,2178.76,8341.05,14955.61,3114.08,2122.8199999999997,1,6,14.140320746958226,26.12093201695231,54.61572651846836,24.59044894898527,-11.980611269994084,-30.94467702279267,2024-07,True,first-sale proxy,23.0,2,2,2-2,27.380399999999998,Fix,CM3% 14.1 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-174,Extracto de Hoja de Olivo Vegavero | La Dosis Más Alta: 7500 mg con 40% de Oleuropeína | Antioxidante | Sin Aditivos | 90 Cápsulas | De España,actual,12,2026-06,8123.77,7390.89,15514.66,8295.95,3636.16,2306.52,-1329.69,4019.24,14567.4,30082.06,6325.76,5209.43,0,6,14.866713160327071,27.59064761041778,53.47168420062059,23.436929974617556,-12.723934450090708,9.91599117291693,2024-07,True,first-sale proxy,23.0,1,2,2-1,27.380399999999998,Fix,CM3% 14.9 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-181,Salvia BIO Vegavero | 500 mg por Cápsula | Sin Aditivos | Antitranspirante Natural Hombres & Mujeres | Hiperhidrosis & Menopausia | Vegano | Orgánico | 4 Meses de Suministro | 120 Cápsulas,actual,0,,,0.0,0.0,14.76,14.76,14.76,0.0,14.76,0.0,0.0,29.52,,0,3,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,27.380399999999998,No data,fewer than 3 months with sales,2026-06,False
Vegavero,Amazon,GB,VV-VITA-183,"Vegavero REFLUX-complex | 100% natuurlijk | Voor brandend maagzuur en zuurgerelateerde maagproblemen | Met Mucosave®, olijfbladextract, natriumalginaat & kamille | LABORATORIUMGETEST | Vegan",actual,12,2026-06,7678.89,6350.56,14029.45,6266.51,2045.5700000000002,576.0,-1469.54,1720.18,10210.82,24240.27,2296.18,6139.21,1,6,4.105649187958188,16.846639153368685,44.666825855610874,14.58054307189519,-12.740989965410495,20.916738051447428,2024-07,True,first-sale proxy,23.0,1,3,3-1,27.380399999999998,Fix,CM3% 4.1 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-186,"Chlorella BIO - 3000 mg | Sans Additifs & Vegan | Source de Vitamines, Minéraux et Protéines | 180 Comprimés | Vegavero®",actual,12,2026-06,3468.8599999999997,4535.71,8004.57,4559.12,2316.44,1678.66,-637.7,3109.9700000000003,9695.05,17699.62,4788.63,2405.83,0,6,20.971270161920007,32.07791604994302,56.95646362015698,28.93896861417915,-11.106645888023014,-23.521124586889382,2024-07,True,first-sale proxy,23.0,1,1,1-1,27.380399999999998,Fix,CM3% 21.0 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-188,"Vegavero Organic STINGING Nettle 3600 mg | from 4:1 Root & Leaf Extracts | Blood Sugar Control, Joint Health, Prostate Health | NO Additives | Urtica Dioica | 120 Capsules | Vegan",actual,12,2026-06,7499.26,7459.03,14958.29,8041.12,3435.09,2269.17,-1165.8899999999999,4664.87,19568.93,34527.22,6934.04,5312.1900000000005,0,6,15.16998266513084,23.838145468352128,53.756946816781856,22.964456498704063,-8.668162803221287,0.5393462688848345,2024-07,True,first-sale proxy,23.0,1,2,2-1,27.380399999999998,Fix,CM3% 15.2 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-189,Vegavero BIOLOGISCHE Rozenbottel capsules | EU-teelt | 1400 mg rozenbottelpoeder BIO | Laboratorium getest | Veganistisch - zonder toevoegingen,actual,12,2026-06,923.52,1025.6799999999998,1949.2,1133.49,570.6,457.62,-112.97,587.73,2210.07,4159.27,1045.35,579.4100000000001,0,6,23.477324030371435,26.593275326120892,58.151549353580954,29.273548122306586,-3.1159512957494577,-9.960221511582548,2024-07,True,first-sale proxy,23.0,3,1,1-3,27.380399999999998,Harvest,"CM3% 23.5 below target 27.4, low volume, flat/declining",2026-06,False
Vegavero,Amazon,GB,VV-VITA-190,BIO Papaya Vegavero | Alta Dosis 1400mg | Calidad Española | Sin Aditivos | Estreñimiento + Digestión + Gases | Fuente de Papaína & Vitamina C | 120 Cápsulas,actual,12,2026-06,1381.75,1048.02,2429.77,1353.0,639.8,438.09000000000003,-201.69,993.5,3437.0699999999997,5866.84,1431.59,1014.96,0,6,18.030101614556113,28.90543398883351,55.68428287451076,26.331710408804128,-10.875332374277399,31.84385794164234,2024-07,True,first-sale proxy,23.0,2,2,2-2,27.380399999999998,Fix,CM3% 18.0 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-197,Vegavero Guggul Capsules 7500 mg | From 15:1 Extract | Dried Resin | NO Additives | Lab-Tested | 120 Capsules | Vegan,actual,12,2026-06,2925.73,2897.7799999999997,5823.51,2689.7200000000003,926.45,461.18,-465.17999999999995,817.97,5150.99,10974.5,1279.15,1879.69,0,6,7.919278922848935,15.87985998807996,46.18726506866134,15.908790403038717,-7.960581065231025,0.9645314689175948,2024-07,True,first-sale proxy,23.0,2,3,3-2,27.380399999999998,Fix,CM3% 7.9 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-198,Bromelain hochdosiert | bis zu 1300 mg am Tag | (3250 F.I.P - 1625 Gdu) pro Kapsel | magensaftres. DRCaps | Laborgeprüft | Eaus Ananas | Vegan - Ohne Zusatzstoffe | Dt. Produktion Vegavero,actual,12,2026-06,5921.52,3922.7799999999997,9844.3,5301.25,2425.14,938.1800000000001,-1486.9299999999998,1823.67,6728.55,16572.85,2761.85,3852.76,0,6,9.530184980140794,27.103462112936665,53.85095943845678,24.634966427272637,-17.573277132795873,50.9521308867691,2024-07,True,first-sale proxy,23.0,2,3,3-2,27.380399999999998,Fix,CM3% 9.5 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-198-V,"Vegavero Bromelain 650 mg | High Strength - 2500 GDU/g | Gastro-Resistant DrCaps | NO Additives, Lab-Tested | Pure Pineapple Enzyme | 240 Capsules | Vegan",actual,4,2026-06,981.81,82.85,1064.6599999999999,531.1700000000001,263.33,19.989999999999995,-243.35,,,1064.6599999999999,19.989999999999995,692.43,2,5,1.87759472507655,,49.8910450284598,24.733717806623712,,1085.0452625226312,2026-02,False,first-sale proxy,4.0,3,3,3-3,27.380399999999998,Incubate,launched 2026-02 (4m ago),2026-06,False
Vegavero,Amazon,GB,VV-VITA-202,"Vegavero Multivitamin for Kids Spray | No Added Sugar | NO Additives | Natural Orange Flavour | with Vitamin C, D3, E, K2 & All B Vitamins | 125 Sprays | Vegan",actual,12,2026-06,5872.79,6172.26,12045.05,8009.139999999999,4095.59,2565.42,-1530.15,4370.28,12903.75,24948.8,6935.7,3727.34,0,6,21.298541724608867,33.86829410055216,66.49320675298152,34.002266491214236,-12.569752375943295,-4.851869493508055,2024-07,True,first-sale proxy,23.0,1,1,1-1,27.380399999999998,Fix,CM3% 21.3 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-204,Teufelskralle Kapseln Vegavero | 550 mg | Mit Weidenrinde (Salix alba) & Ingwer | 2% Harpagoside aus Harpagophytum procumbens | Vegan & Ohne Zusätze | 120 Stück,actual,12,2026-06,2266.9300000000003,2170.32,4437.25,2460.83,1002.09,771.5699999999999,-230.53,1251.77,5351.69,9788.94,2023.34,1534.92,0,6,17.38847259000507,23.390181419327355,55.45844836328807,22.583582173643585,-6.001708829322286,4.451417302517607,2024-07,True,first-sale proxy,23.0,2,2,2-2,27.380399999999998,Fix,CM3% 17.4 vs target 27.4,2026-06,False
Vegavero,Amazon,GB,VV-VITA-206,"Vegavero Organic Artichoke 40,000 mg 20:1 High Strength Extract | Without Leaf Fibre or Inulin | 2.5% Cynarin | NO Additives, Lab-Tested | 120 Capsules | Vegan",actual,12,2026-06,5668.18,11104.7,16772.88,9413.07,4241.38,2598.42,-1642.96,5526.33,20914.65,37687.53,8124.75,4016.2200000000003,0,6,15.491793895860459,26.42324877537994,56.12077353441984,25.28713017680923,-10.93145487951948,-48.956928147541134,2024-07,True,first-sale proxy,23.0,1,2,2-1,27.380399999999998,Fix,CM3% 15.5 vs target 27.4,2026-06,False
