brand,channel,sku,product,cm_source,months_active,last_sale_month,net_sales_l3m,net_sales_p3m,net_sales_l6m,cm1_l6m,cm2_l6m,cm3_l6m,ad_spend_l6m,cm3_p6m,net_sales_p6m,net_sales_ttm,cm3_ttm,net_sales_l2m,neg_cm3_months,cm_months_l6m,cm3_pct_l6m,cm3_pct_p6m,cm1_pct_l6m,cm2_pct_l6m,cm3_improving_pp,sales_trend_pct,launch_month,censored,source,age_months,vol_tier,margin_tier,cluster,cm3_target,verdict,reasons,incubating,review_month,bsr,bsr_month,country_verdicts,n_markets,n_markets_action,manual
Vegavero,Amazon,VV-VITA-386,"Vegavero Probiotica voor vrouwen | 35 miljard CFU/dag uit 6 bacteriestammen | met rode bosbes, vitamines, lactobacillen en bifidobacteriën | voor de",actual,12,2026-06,4719.29,4667.25,9386.54,4999.88,1904.1100000000001,-933.95,2838.03,1982.19,13116.46,22503.0,1048.2399999999998,3235.12,5,6,-9.949885687377884,15.112233026289108,53.2664858403629,20.285536523575246,-25.06211871366699,1.1150034817076429,2025-07,False,first-sale proxy,11.0,3,3,3-3,18.82189562729414,Exit,"CM3 negative in 5 of last 6 months, not improving",False,2026-06,59684.0,2026-07,DE:Harvest|ES:Fix|FR:Exit|GB:Harvest|IE:Exit|IT:Exit|NL:No data,7,4,False
Vegavero,Amazon,VV-VITA-387,"Vegavero Youth Biotics | 5 Billion CFU & Vollagen | with Hyaluronic Acid, Resveratrol & Coenzyme Q10 | 60 Capsules | Gut-Skin Axis & Collagen Support | NO Additives",actual,12,2026-06,4565.37,3593.93,8159.3,4352.12,1926.98,-509.51000000000005,2436.48,647.89,7422.37,15581.67,138.38000000000005,3153.25,5,6,-6.2445307808267865,8.728883092597108,53.33937960364247,23.616976946551787,-14.973413873423894,27.03002006160387,2025-07,False,first-sale proxy,11.0,3,3,3-3,19.493178975360152,Exit,"CM3 negative in 5 of last 6 months, not improving",False,2026-06,70150.0,2026-07,DE:Fix|ES:Fix|FR:Exit|GB:Fix|IE:Harvest|IT:Exit|NL:Defend,7,5,False
Vegavero,Amazon,VV-VITA-388,"Vegavero Pure Glycine Powder 300 g | 3000 mg Daily Dose | NO Additives, Lab-Tested | Recovery, Muscle & Collagen Synthesis | with Measuring Spoon | Vegan",actual,12,2026-06,24465.68,31928.21,56393.89,42311.14,20389.98,10741.61,9648.46,15078.11,44158.4,100552.29,25819.72,14488.71,5,6,19.0474712774735,34.145507989419905,75.0278797933606,36.156363747916664,-15.098036711946403,-23.37284175968524,2025-03,False,first-sale proxy,15.0,2,2,2-2,23.054808319860243,Defend,"between target and broken - hold, re-check next month",False,2026-06,15112.0,2026-07,DE:Defend|ES:Defend|FR:Exit|GB:Defend|IE:Scale|IT:Fix|NL:No data,7,2,False
Vegavero,Amazon,VV-VITA-389,Vegavero Prosta-X Supplement | 180 Capsules (3 Months Supply) | Pumpkin Seed & Stinging Nettle Root Extracts | 80% Fatty Acids | for Men's Health | Vegan,actual,12,2026-06,43561.42,48311.48,91872.9,47791.1,17691.46,2639.91,15051.640000000001,17281.77,83323.52,175196.41999999998,19921.68,29244.4,5,6,2.8734371071338773,20.740566409100335,52.018712808673726,19.256451031805895,-17.867129301966457,-9.832155835424633,2025-06,False,first-sale proxy,12.0,1,3,3-1,19.24339041594001,Fix,CM3% 2.9 vs target 19.2,False,2026-06,6206.0,2026-07,DE:No data|ES:Fix|FR:Fix|GB:Defend|IT:Fix|NL:Fix,6,4,False
Vegavero,Amazon,VV-VITA-39,D-Mannose 2000mg | Avec Cranberry et Vitamine C | Infection Urinaire | 100% Naturel & Testé en Laboratoire | 120 Gélules Vegan | Vegavero®,actual,12,2026-06,80680.71,60126.1,140806.81,91375.97,43908.94,33739.0,10170.0,55874.52,174792.82,315599.63,89613.52,57119.75,0,6,23.961199035756863,31.966141401002623,64.89456724429735,31.183818453098965,-8.00494236524576,34.18583610112748,2024-07,True,first-sale proxy,23.0,1,1,1-1,18.529755404019333,Scale,"CM3% 24.0 >= target, sales +34% 3m",False,2026-06,20928.0,2026-07,DE:Scale|ES:Scale|FR:Scale|GB:Defend|IE:Scale|IT:Scale|NL:Defend,7,0,False
Vegavero,Amazon,VV-VITA-390,L-Citrullin Malat Pulver 500g | 3400 mg Citrullin | 2:1 Markenrohstoff AMINOFERMENT| Pre-Workout | Aus Fermentation | Laborgeprüft | Vegan - Ohne Zusatzstoffe | Dt. Produktion von Vegavero,actual,12,2026-06,6967.8,7727.09,14694.89,6275.51,2670.32,-725.2000000000002,3395.56,2464.31,11725.46,26420.35,1739.11,4373.16,5,6,-4.935048850314634,21.016744758841018,42.70538942448702,18.171759026437083,-25.95179360915565,-9.826338246351472,2025-06,False,first-sale proxy,12.0,3,3,3-3,23.46053223265399,Exit,"CM3 negative in 5 of last 6 months, not improving",False,2026-06,44782.0,2026-07,DE:Exit|ES:Fix|FR:Exit|GB:Defend|IE:Fix|IT:Exit|NL:Fix,7,6,False
Vegavero,Amazon,VV-VITA-391,"Vegavero Quercetin 1000 mg | with Vitamin C, Bromelain and Piperine | 95% Sophora Japonica Extract | Antioxidant, Anti-inflammatory and Immune System | NO Additives | Vegan",actual,12,2026-06,65839.92,25353.73,91193.65,53005.7,24517.22,11034.19,13483.08,16052.03,63028.25,154221.9,27086.22,43640.46,4,6,12.099735014444537,25.467992527160444,58.12433212180892,26.884788579029355,-13.368257512715907,159.68534018465922,2025-07,False,first-sale proxy,11.0,1,3,3-1,20.368652838701898,Fix,CM3% 12.1 vs target 20.4,False,2026-06,19620.0,2026-07,DE:Fix|ES:Defend|FR:Fix|GB:Fix|IE:Fix|IT:Scale|NL:Fix,7,5,False
Vegavero,Amazon,VV-VITA-392,Gaba Kapseln | 1.400 mg Gamma Aminobuttersäure | 90 Stück | Laborgeprüft und ohne Zusatzstoffe | Vegan | Deutsche Produktion von Vegavero®,actual,8,2026-06,23544.56,30054.34,53598.9,34792.4,15150.439999999999,2016.9699999999998,13133.25,2069.21,9515.07,63113.97,4086.18,16267.26,5,6,3.7630809587510186,21.746660823304506,64.91252618990315,28.26632636117532,-17.983579864553487,-21.660033126663233,2025-11,False,first-sale proxy,7.0,2,3,3-2,18.690380592775263,Fix,CM3% 3.8 vs target 18.7,False,2026-06,14287.0,2026-07,DE:Fix|ES:Defend|FR:Fix|IE:Fix|IT:Exit,5,4,False
Vegavero,Amazon,VV-VITA-393,BCAA en Polvo | 450 g – 56 Porciones | Proporción 2:1:1 | Vegano | Sabor Mango,actual,11,2026-06,1344.9199999999998,1672.0500000000002,3016.97,1757.03,753.78,76.57,677.2,-175.80999999999997,3180.83,6197.8,-99.23999999999997,910.91,5,6,2.5379768443173116,-5.527173725096908,58.238232398731185,24.9846700497519,8.06515056941422,-19.56460632158131,2025-08,False,first-sale proxy,10.0,3,3,3-3,20.150489783471556,Exit,"TTM sales EUR 6,198 < EUR 15,000 floor (run-rate EUR 5,380/yr) - discontinue",False,2026-06,68936.0,2026-07,DE:Harvest|ES:Defend|FR:Fix|GB:Fix|IE:Harvest|IT:Exit|NL:No data,7,3,False
Vegavero,Amazon,VV-VITA-394,EAA Pulver Pfirsich | 400 g Beutel | 50 Tage Vorrat | 2:1:1 | mehr als 12.600 mg der 9 essenziellen Aminosäuren | Vegan | Laborgeprüft | Deutsche Produktion von Vegavero,actual,11,2026-06,8212.72,8971.5,17184.22,9775.6,3845.54,1119.66,2725.91,1982.5,12688.39,29872.61,3102.16,5650.98,4,6,6.515628873466471,15.624519738122805,56.88707430421631,22.37832150659151,-9.108890864656335,-8.457671515354184,2025-08,False,first-sale proxy,10.0,3,3,3-3,19.5268749622815,Harvest,"CM3% 6.5 vs target 19.5; bottom volume tier, no momentum",False,2026-06,46923.0,2026-07,DE:Harvest|ES:Defend|FR:Harvest|GB:Harvest|IE:Fix|IT:Exit,6,2,False
Vegavero,Amazon,VV-VITA-395,Vegavero Zinc Supplement 90 mg | Bisglycinate Form with High Bioavailability | NO Additives | Vegan | 300 Capsules,actual,11,2026-06,22619.35,20970.3,43589.65,27026.23,12255.1,-3497.21,15752.34,3457.2599999999998,22628.28,66217.93,-39.95000000000016,15415.38,5,6,-8.02302840238451,15.278492223005902,62.00148429730452,28.114701540388605,-23.30152062539041,7.8637406236439125,2025-08,False,first-sale proxy,10.0,2,3,3-2,20.054345099008682,Exit,"CM3 negative in 5 of last 6 months, not improving",False,2026-06,25715.0,2026-07,DE:Harvest|ES:Fix|FR:Fix|GB:Scale|IE:Fix|IT:Exit,6,4,False
Vegavero,Amazon,VV-VITA-396,"Vegavero MSM-poeder 300 g | Zak | 99,9% puur | Veganistisch & zonder toevoegingen",actual,9,2026-06,14789.57,15378.52,30168.09,20440.15,8336.33,5789.5199999999995,2546.88,2489.57,9530.82,39698.91,8279.09,9316.96,1,6,19.190873535580145,26.12125714261732,67.75420651423408,27.63293930772548,-6.930383607037175,-3.8296923240988128,2025-10,False,first-sale proxy,8.0,3,2,2-3,23.020110526409923,Harvest,"CM3% 19.2 below target 23.0, low volume, flat/declining",False,2026-06,10551.0,2026-07,DE:Defend|ES:Harvest|FR:Harvest|GB:Fix|IE:Fix|IT:Defend|NL:No data,7,2,False
Vegavero,Amazon,VV-VITA-397,Reishi Puro Vegavero | Dosis Más Alta: 13000 mg (10:1) | Con 40% Polisacáridos & 20% Betaglucanos | Ganoderma Lucidum | Sin Aditivos & Vegano | 240 Cápsulas,actual,9,2026-06,10503.48,9829.57,20333.05,8969.23,2885.7,1996.57,889.19,972.13,8229.11,28562.16,2968.7,7220.39,4,6,9.819333548090423,11.813306663782596,44.11158188269837,14.192164972790605,-1.9939731156921727,6.855945885730503,2025-10,False,first-sale proxy,8.0,3,3,3-3,18.915188656950313,Harvest,"CM3% 9.8 vs target 18.9; bottom volume tier, no momentum",False,2026-06,23360.0,2026-07,DE:Harvest|ES:Fix|FR:Fix|GB:Harvest|IE:No data|IT:Defend,6,2,False
Vegavero,Amazon,VV-VITA-398,"Vegavero Multivitamin Gummies for Kids | 100% Vegan | Children's Immune System Support | With Vitamin C, Zinc, Vitamin D3, B12 & More | Wild Berry Flavour | 60 Gums",actual,5,2026-06,3694.24,3683.2,7377.44,3401.34,2489.17,-838.4300000000001,3327.5699999999997,,,7377.44,-838.4300000000001,2480.77,5,5,-11.364782363529898,,46.10461081350713,33.74029473638552,,0.29973935708079835,2026-01,False,first-sale proxy,5.0,3,3,3-3,19.810974810367828,Defend,"new: launched 2026-01 (5m ago); would be Exit but shielded while ramping; TTM sales EUR 7,377 < EUR 15,000 floor (run-rate EUR 14,777/yr) - discontinue",True,2026-06,60974.0,2026-07,DE:Scale|ES:Defend|FR:Defend|GB:Defend|IE:No data|IT:Defend,6,0,False
Vegavero,Amazon,VV-VITA-399,Vegavero Glucomannan Complex 4000 mg | with Chromium and Vitamin B3 | Weight Loss Supplement* | 95% Glucomannan | NO Additives | Vegan,actual,4,2026-06,2524.28,981.18,3505.46,860.04,-49.55,-482.31,432.74,,,3505.46,-482.31,2470.3,3,5,-13.758821952040531,,24.534297923810282,-1.4135092113445882,,157.26981797427592,2026-03,False,first-sale proxy,3.0,3,3,3-3,23.176172893429108,Defend,"new: launched 2026-03 (3m ago); would be Exit but shielded while ramping; TTM sales EUR 3,505 < EUR 15,000 floor (run-rate EUR 10,097/yr) - discontinue",True,2026-06,44566.0,2026-07,DE:Harvest|ES:Defend|FR:Harvest|GB:No data|IE:Harvest|IT:Harvest,6,0,False
Vegavero,Amazon,VV-VITA-400,"Vegavero Keto Power - Keto Kapseln hochdosiert mit Glucomannan, L-Carnitin & Magnesium Bisglycinat - Für die Figur & Energie - vegan, laborgeprüft - 90 Kapseln für 1 Monat",actual,4,2026-06,3840.4700000000003,1974.46,5814.93,2156.31,120.42000000000003,-3658.68,3779.0600000000004,,,5814.93,-3658.68,2199.1,4,4,-62.91872817041649,,37.08230365627789,2.0708761756375402,,94.50735897409925,2026-03,False,first-sale proxy,3.0,3,3,3-3,18.383790087584888,Defend,"new: launched 2026-03 (3m ago); would be Exit but shielded while ramping; CM3 negative in 4 of last 6 months, not improving",True,2026-06,25859.0,2026-07,DE:Harvest|ES:Defend|IE:Harvest|IT:Defend,4,0,False
Vegavero,Amazon,VV-VITA-401,Vegavero Mönchspfeffer Kapseln 20mg - Vitex agnus castus Extrakt 15:1 – Vorrat für 8 Monate Mönchspfeffer hochdosiert - Vegan & laborgeprüft - 240 Kapseln,actual,7,2026-06,6292.33,5759.34,12051.67,8148.73,3795.29,586.85,3208.39,-434.71999999999997,1534.7,13586.37,152.13000000000005,4347.6,4,6,4.869449628142822,-28.326057209878147,67.61494465082433,31.491818146364775,33.19550683802097,9.254359006413926,2025-12,False,first-sale proxy,6.0,3,3,3-3,18.558694982545006,Defend,new: launched 2025-12 (6m ago); would be Fix but shielded while ramping; CM3% 4.9 vs target 18.6; margin improving (+33.2pp),True,2026-06,26060.0,2026-07,DE:Defend|ES:Defend|FR:Defend|IT:Defend|NL:No data,5,0,False
Vegavero,Amazon,VV-VITA-402,"Vegavero Un-Bloat | Complejo de Enzimas Digestivas para Gases e Hinchazón Adultos | 120 Cápsulas | con Bromelina, Papaína, Lactasa, Alfa-d-galactosidasa | Vegano y Sin Aditivos",actual,6,2026-06,8964.48,7079.78,16044.26,9126.56,4685.79,-529.6199999999999,5215.37,,,16044.26,-529.6199999999999,6038.88,6,6,-3.3009936263810227,,56.883645615316624,29.20539806759551,,26.620883699775984,2026-01,False,first-sale proxy,5.0,3,3,3-3,20.107389859675674,Defend,"new: launched 2026-01 (5m ago); would be Exit but shielded while ramping; CM3 negative in 6 of last 6 months, not improving",True,2026-06,49770.0,2026-07,DE:Harvest|ES:Defend|FR:Defend|GB:Harvest|IE:Defend|IT:Defend,6,0,False
Vegavero,Amazon,VV-VITA-403,Vegavero Magnesiumcitrat Pulver 500 g - 400 mg elementares Magnesium hochdosiert pro Portion - 100 Portionen Magnesium Citrate Pulver mit Messlöffel - vegan ohne Zusätze,actual,8,2026-06,35960.54,22911.06,58871.6,34860.87,16303.54,-2496.56,18800.09,706.66,4914.35,63785.95,-1789.9000000000003,26541.06,5,6,-4.240686510983224,14.379521198123859,59.21508842973523,27.693386964172877,-18.620207709107085,56.957120272916214,2025-11,False,first-sale proxy,7.0,2,3,3-2,20.925716009669838,Exit,"CM3 negative in 5 of last 6 months, not improving",False,2026-06,19325.0,2026-07,DE:Fix|ES:Fix|FR:No data|GB:Scale|IE:Fix|IT:Exit,6,4,False
Vegavero,Amazon,VV-VITA-404,Sauge Vegavero® | Dosage Élevé : 6250 mg (extrait 10:1) | Pour 4 Mois | Unique : Standardisé en Acide Rosmarinique | Sans Additifs & Vegan,actual,5,2026-06,6107.57,3891.17,9998.74,4941.47,1732.09,69.50999999999999,1662.57,,,9998.74,69.50999999999999,4810.66,5,5,0.6951875936367982,,49.42092703680664,17.32308270842126,,56.9597319058278,2026-02,False,first-sale proxy,4.0,3,3,3-3,18.887059284169805,Defend,new: launched 2026-02 (4m ago); would be Fix but shielded while ramping; CM3% 0.7 vs target 18.9,True,2026-06,47956.0,2026-07,DE:Defend|ES:Defend|FR:Defend|IE:No data|IT:Defend,5,0,False
Vegavero,Amazon,VV-VITA-405,"Vegavero Vitamin B12 hochdosiert - 500 µg B12 Tabletten 180 Stück, vegan - Vitamin-B12 Methylcobalamin & Adenosylcobalamin - Vitamintabletten ohne Zusatzstoffe",actual,5,2026-06,15316.85,1257.45,16574.3,10855.32,5100.41,-13129.35,18229.77,,,16574.3,-13129.35,12016.99,5,5,-79.2151101403981,,65.49489269531745,30.77300398810206,,1118.0881943616048,2026-02,False,first-sale proxy,4.0,3,3,3-3,19.689799999999998,Defend,"new: launched 2026-02 (4m ago); would be Exit but shielded while ramping; CM3 negative in 5 of last 6 months, not improving",True,2026-06,17407.0,2026-07,DE:Defend|FR:No data,2,0,False
Vegavero,Amazon,VV-VITA-406,Vegavero Vitamina B12 1000 mcg | Metilcobalamina y Adenosilcobalamina | 180 Comprimidos para 9 Meses | Producido en Alemania | Sin Aditivos y Vegano,actual,5,2026-06,17364.559999999998,11213.72,28578.28,17915.02,8356.02,-1054.29,9410.26,,,28578.28,-1054.29,11071.43,5,5,-3.689130346542899,,62.68753752850067,29.23905847377799,,54.851021784028845,2026-02,False,first-sale proxy,4.0,3,3,3-3,18.231882059032248,Defend,"new: launched 2026-02 (4m ago); would be Exit but shielded while ramping; CM3 negative in 5 of last 6 months, not improving",True,2026-06,46702.0,2026-07,DE:No data|ES:Defend|FR:Defend|GB:Scale|IE:Defend|IT:Defend,6,0,False
Vegavero,Amazon,VV-VITA-407,"Vegavero Super Greens Powder | 20+ Superfood Ingredients | Morning Complete | Adaptogens, Mushrooms, Algae, Probiotics & Fibre | with Standardised Extracts | Vegan & Gluten-Free",actual,5,2026-06,14251.73,16901.87,31153.6,17164.77,8802.27,-7159.200000000001,15961.38,,,31153.6,-7159.200000000001,10563.1,5,5,-22.980329721123727,,55.097227928714496,28.254423244825638,,-15.679566817162833,2026-01,False,first-sale proxy,5.0,3,3,3-3,19.489685306288838,Defend,"new: launched 2026-01 (5m ago); would be Exit but shielded while ramping; CM3 negative in 5 of last 6 months, not improving",True,2026-06,64191.0,2026-07,DE:Defend|GB:Harvest|IT:Defend,3,0,False
Vegavero,Amazon,VV-VITA-408,"Gut Routine | Formule Tout en Un : 7g de Fibres, Probiotiques, L-Glutamine | Digestion & Microbiote Intestinal | Vegan & Sans Gluten | Goût Fraise | Vegavero®",actual,4,2026-06,16274.98,3065.81,19340.79,10994.35,5222.25,-5351.48,10573.85,,,19340.79,-5351.48,11418.48,4,4,-27.669397165265735,,56.845402902363354,27.001223838323046,,430.854162521487,2026-03,False,first-sale proxy,3.0,3,3,3-3,20.155235200578673,Defend,"new: launched 2026-03 (3m ago); would be Exit but shielded while ramping; CM3 negative in 4 of last 6 months, not improving",True,2026-06,30892.0,2026-07,DE:Defend|ES:Defend|FR:Defend|GB:Harvest|IE:Defend|IT:Defend,6,0,False
Vegavero,Amazon,VV-VITA-409,Vegavero Magnesiumcitrat Kapseln 180 Stück - 400 mg elementares Magnesium hochdosiert pro Tagesdosis - Magnesium Kapseln hochdosiert und gut bioverfügbar - vegan ohne Zusätze - Laborgeprüfte Qualität,actual,4,2026-06,7395.719999999999,1060.85,8456.57,4428.04,2185.63,-5133.8,7319.5199999999995,,,8456.57,-5133.8,5827.78,4,4,-60.707828351210956,,52.3621279076505,25.84534864608228,,597.1503982655418,2026-03,False,first-sale proxy,3.0,3,3,3-3,19.217946153582364,Defend,"new: launched 2026-03 (3m ago); would be Exit but shielded while ramping; CM3 negative in 4 of last 6 months, not improving",True,2026-06,43714.0,2026-07,DE:Defend|ES:Defend|FR:Defend|GB:Harvest|IE:Defend|IT:Defend,6,0,False
Vegavero,Amazon,VV-VITA-410,Vegavero OPC Grape Seed Extract 30:1 | High Strength from French Grapes | Standardised for OPC by HPLC | Lab Tested | NO Additives | Vegan | 240 Capsules,actual,3,2026-06,2999.6,,2999.6,254.04999999999998,-440.36,-854.12,413.8,,,2999.6,-854.12,1487.59,3,3,-28.474463261768236,,8.469462595012669,-14.680624083211097,,,2026-04,False,first-sale proxy,2.0,3,3,3-3,20.686409675956792,Defend,"new: launched 2026-04 (2m ago); would be Exit but shielded while ramping; TTM sales EUR 3,000 < EUR 15,000 floor (run-rate EUR 11,998/yr) - discontinue",True,2026-06,65379.0,2026-07,DE:Harvest|ES:Harvest|FR:Harvest|GB:No data|IT:Defend,5,0,False
Vegavero,Amazon,VV-VITA-411,"Enzymes Digestives Complexe PRO | Unique : Avec Enzyme Pour le Gluten | Lactase, Bromeline, Lipase, Amylase… | 120 Gélules Gastro-résistantes | Testé en Laboratoire & Sans Additifs | Vegavero®",actual,4,2026-06,12208.11,849.2,13057.31,7281.42,3268.67,1038.4,2230.3,,,13057.31,1038.4,10012.25,3,4,7.952633429090679,,55.765084845194,25.033257232921635,,1337.6012717852095,2026-03,False,first-sale proxy,3.0,3,3,3-3,19.723585177574858,Defend,new: launched 2026-03 (3m ago); would be Fix but shielded while ramping; CM3% 8.0 vs target 19.7,True,2026-06,33058.0,2026-07,DE:Defend|ES:Defend|FR:Defend|GB:Harvest|IE:Defend|IT:Scale,6,0,False
Vegavero,Amazon,VV-VITA-412,Vegavero Lactasa 10.000 FCC + Calcio | 180 Comprimidos | Digestión Lactosa,actual,1,2026-06,994.94,,994.94,135.61,-98.59000000000002,-163.88,65.3,,,994.94,-163.88,994.94,1,1,-16.47134500572899,,13.629967636239371,-9.909140249663299,,,2026-06,False,first-sale proxy,0.0,3,3,3-3,20.129887070577123,No data,fewer than 3 months with sales,True,2026-06,58385.0,2026-07,DE:No data|ES:No data|FR:No data|IT:No data|NL:No data,5,0,False
Vegavero,Amazon,VV-VITA-413,Vegavero Coenzyme Q10 Supplement 200 mg | PureWay Liposomal CoQ10 | High Strength Q10 | 120 Capsules | NO Additives | Lab-Tested | Vegan,actual,1,2026-06,295.53999999999996,,295.53999999999996,270.44,183.53,175.31,8.219999999999999,,,295.53999999999996,175.31,295.53999999999996,0,1,59.31853556202207,,91.50707180077148,62.09988495635109,,,2026-06,False,first-sale proxy,0.0,3,1,1-3,18.059254496853217,No data,fewer than 3 months with sales,True,2026-06,31416.0,2026-07,DE:No data|ES:No data|FR:No data|IT:No data,4,0,False
Vegavero,Amazon,VV-VITA-414,Vegavero Hericium Melena de León | 2000 mg de Extracto 5:1 | 180 Cápsulas,actual,1,2026-06,1267.47,,1267.47,221.35000000000002,-41.379999999999995,-81.32,39.95,,,1267.47,-81.32,1267.47,1,1,-6.415930949055992,,17.46392419544447,-3.2647715527783694,,,2026-06,False,first-sale proxy,0.0,3,3,3-3,19.428992877148968,No data,fewer than 3 months with sales,True,2026-06,40290.0,2026-07,DE:No data|ES:No data|FR:No data|IT:No data,4,0,False
Vegavero,Amazon,VV-VITA-415,"Vegavero PMS Kapseln - Zyklus Komplex mit Magnesium, Mönchspfeffer, Safran, Melisse & Vitamin B6 – Vitamine für Frauen - 120 vegane Kapseln – laborgeprüft - Zyklus Balance",actual,1,2026-06,897.3,,897.3,23.27,-152.12,-187.66,35.56,,,897.3,-187.66,897.3,1,1,-20.91385266911847,,2.5933355622422822,-16.953081466622088,,,2026-06,False,first-sale proxy,0.0,3,3,3-3,19.638815513206282,No data,fewer than 3 months with sales,True,2026-06,86023.0,2026-07,DE:No data|ES:No data|FR:No data|IT:No data,4,0,False
Vegavero,Amazon,VV-VITA-417,Vegavero Vegan Omega 3 Gummies | Sugar-Free | No Fishy Taste | Algae Oil DHA & EPA | 250 mg per Gummy | Lab-Tested | 60 Gummies,actual,2,2026-06,6368.63,,6368.63,4464.23,2545.6800000000003,2020.3,525.3,,,6368.63,2020.3,6368.63,2,3,31.72267818981476,,70.09717945617815,39.97217611951079,,,2026-04,False,first-sale proxy,2.0,3,1,1-3,19.385253155231187,No data,fewer than 3 months with sales,True,2026-06,49011.0,2026-07,DE:No data|ES:No data|FR:No data|GB:No data|IE:No data|IT:No data,6,0,False
Vegavero,Amazon,VV-VITA-46,"Multivitamin Kapseln Vegavero | Immunabwehr & Energie* | Hochdosiert | Wichtige A-Z Vitamine & Mineralien | B-Vitamine, Eisen, Jod & Co | Ohne Zusatzstoffe | Laborgeprüft | Vegan | 120 Stück",actual,12,2026-06,29502.03,25024.07,54526.1,32502.38,14164.97,8332.92,5832.02,20325.7,75377.86,129903.96,28658.62,19095.88,2,6,15.282442720091845,26.9650796666289,59.60884787285355,25.978329643968667,-11.682636946537054,17.89461106846328,2024-07,True,first-sale proxy,23.0,1,2,2-1,18.286367428160005,Defend,"between target and broken - hold, re-check next month",False,2026-06,23719.0,2026-07,DE:Defend|ES:Fix|FR:Fix|GB:Fix|IE:Defend|IT:Defend|NL:No data,7,3,False
Vegavero,Amazon,VV-VITA-49,"Vegavero Iron Supplement 30 mg | NO Additives | Iron Bisglycinate with Vitamin C, B2, B6, B9, B12 | Anaemia, Tiredness and Blood Loss | 120 Capsules | Vegan",actual,12,2026-06,21829.44,25711.85,47541.29,26903.65,10505.84,8587.62,1918.35,9486.89,45134.77,92676.06,18074.510000000002,16693.23,0,6,18.06349806662798,21.019028123993984,56.59007149364269,22.098348614436,-2.955530057366005,-15.0996913874342,2024-07,True,first-sale proxy,23.0,2,2,2-2,18.78390757289423,Defend,"between target and broken - hold, re-check next month",False,2026-06,18964.0,2026-07,DE:Defend|ES:Defend|GB:Fix|IT:Defend,4,1,False
Vegavero,Amazon,VV-VITA-49-V2,"Eisen Bisglycinat Vegavero | 30 mg Iron | Mit natürlichem Vitamin C, Folsäure Quatrefolic, Vitamin B12, B6 & B2 | Vegan & Ohne Zusätze | 240 Kapseln",actual,8,2026-06,10009.5,4914.36,14923.86,8010.53,5235.54,4906.79,328.69,511.45,2069.6400000000003,16993.5,5418.24,4619.13,0,6,32.87882625540578,24.712027212462065,53.6759926721371,35.08167458016894,8.166799042943712,103.67860718384492,2025-11,False,first-sale proxy,7.0,3,1,1-3,18.547275291023038,Scale,"CM3% 32.9 >= target, sales +104% 3m",False,2026-06,20321.0,2026-07,DE:Scale|ES:Defend|GB:Defend|IT:Scale,4,0,False
Vegavero,Amazon,VV-VITA-50,"Vegavero® Vegan Collagen | 100% Plant - No Animal Waste | With Natural Vitamin C, L-Lysine, L-Proline & Plant Extracts | No Additives | 120 Capsules",actual,12,2026-06,15282.02,31492.75,46774.77,26117.76,10794.4,4592.51,6201.9800000000005,13193.9,48203.48,94978.25,17786.41,5734.25,4,6,9.818348652489368,27.37126033224157,55.837281508813405,23.077398349580342,-17.5529116797522,-51.474482222098736,2024-07,True,first-sale proxy,23.0,2,3,3-2,21.23864029225638,Fix,CM3% 9.8 vs target 21.2,False,2026-06,19706.0,2026-07,DE:Defend|ES:Defend|FR:Fix|GB:Fix|IE:No data|IT:Defend|NL:No data,7,2,False
Vegavero,Amazon,VV-VITA-57-V,Vegavero HYALURONZUUR capsules | 600 mg | 180 capsules voor 6 maanden | 800-1500 kDa hoog molecuulgewicht | Geen additieven en veganistisch,actual,12,2026-06,18917.69,21325.86,40243.55,19241.4,8995.19,7925.28,1069.88,9470.45,43520.72,83764.27,17395.73,13765.09,2,6,19.69329246550068,21.760784288495227,47.812382356924275,22.351879990706585,-2.0674918229945476,-11.29225269227127,2024-07,True,first-sale proxy,23.0,2,2,2-2,19.97804593324133,Defend,"between target and broken - hold, re-check next month",False,2026-06,25716.0,2026-07,BE:No data|DE:Scale|ES:Defend|FR:Defend|GB:Fix|IE:Scale|IT:Defend|NL:Defend,8,1,False
Vegavero,Amazon,VV-VITA-57-V2,Ácido Hialurónico Puro Vegavero | La Dosis más Alta: 600 mg | Libre de Aditivos & Vegano | 90 Cápsulas | Natural de Fermentación | 800-1500 kDa | Hidratante facial + Articulaciones…,actual,12,2026-06,16119.18,16787.5,32906.68,18120.8,7698.16,6191.81,1506.29,4340.52,18673.0,51579.68,10532.33,11279.84,2,6,18.81627073895027,23.244899052107325,55.067238627537016,23.39391272531899,-4.428628313157056,-3.9810573343261337,2024-07,True,first-sale proxy,23.0,2,2,2-2,19.419185457398836,Defend,"between target and broken - hold, re-check next month",False,2026-06,32078.0,2026-07,BE:Scale|DE:Scale|ES:Defend|FR:Harvest|GB:Fix|IE:Scale|IT:Scale|NL:Defend,8,1,False
