brand,channel,sku,product,cm_source,months_active,last_sale_month,net_sales_l3m,net_sales_p3m,net_sales_l6m,cm1_l6m,cm2_l6m,cm3_l6m,ad_spend_l6m,cm3_p6m,net_sales_p6m,net_sales_ttm,cm3_ttm,net_sales_l2m,neg_cm3_months,cm_months_l6m,cm3_pct_l6m,cm3_pct_p6m,cm1_pct_l6m,cm2_pct_l6m,cm3_improving_pp,sales_trend_pct,launch_month,censored,source,age_months,vol_tier,margin_tier,cluster,cm3_target,verdict,reasons,incubating,review_month,bsr,bsr_month,country_verdicts,n_markets,n_markets_action,manual
Vegavero,Amazon,VV-VITA-391,"Vegavero Quercetin 1000 mg | with Vitamin C, Bromelain and Piperine | 95% Sophora Japonica Extract | Antioxidant, Anti-inflammatory and Immune System | NO Additives | Vegan",actual,11,2026-05,53521.88,38062.78,91584.66,53117.86,24453.5,14256.93,-10196.59,12040.4,46959.07,138543.73,26297.329999999998,50161.75,3,6,15.566941013920891,25.640201136862377,57.998643004188686,26.70043214660621,-10.073260122941486,40.61474227578753,2025-07,False,first-sale proxy,10.0,1,3,3-1,20.375492998319018,Defend,"between target and broken - hold, re-check next month",False,2026-05,19620.0,2026-07,DE:Fix|ES:Scale|FR:Defend|GB:Fix|IE:Fix|IT:Scale|NL:Fix,7,4,False
Vegavero,Amazon,VV-VITA-392,Gaba Kapseln | 1.400 mg Gamma Aminobuttersäure | 90 Stück | Laborgeprüft und ohne Zusatzstoffe | Vegan | Deutsche Produktion von Vegavero®,actual,7,2026-05,23676.16,26485.52,50161.68,32649.48,14466.69,4005.83,-10460.72,366.65,3252.95,53414.63,4372.48,13845.220000000001,4,6,7.985836997484933,11.27130758234833,65.08848985919133,28.84012257962652,-3.285470584863397,-10.607154399838102,2025-11,False,first-sale proxy,6.0,2,3,3-2,18.61897369982718,Defend,new: launched 2025-11 (6m ago); would be Fix but shielded while ramping; CM3% 8.0 vs target 18.6,True,2026-05,14287.0,2026-07,DE:Harvest|ES:Defend|FR:Defend|IE:Defend|IT:Defend,5,0,False
Vegavero,Amazon,VV-VITA-393,BCAA en Polvo | 450 g – 56 Porciones | Proporción 2:1:1 | Vegano | Sabor Mango,actual,10,2026-05,1180.55,1931.47,3112.02,1933.8500000000001,810.22,315.01,-495.22,-367.52,2402.66,5514.68,-52.50999999999997,661.8,4,6,10.122364252157762,-15.296379845671048,62.14131014582169,26.035179722495354,25.41874409782881,-38.878160157807265,2025-08,False,first-sale proxy,9.0,3,3,3-3,20.041619233391604,Exit,"TTM sales EUR 5,515 < EUR 15,000 floor (run-rate EUR 4,722/yr) - discontinue",False,2026-05,68936.0,2026-07,DE:Defend|ES:Defend|FR:Fix|GB:Fix|IE:Harvest|IT:Fix|NL:No data,7,3,False
Vegavero,Amazon,VV-VITA-394,EAA Pulver Pfirsich | 400 g Beutel | 50 Tage Vorrat | 2:1:1 | mehr als 12.600 mg der 9 essenziellen Aminosäuren | Vegan | Laborgeprüft | Deutsche Produktion von Vegavero,actual,10,2026-05,8074.26,9140.19,17214.45,9795.14,4152.99,2003.08,-2149.9700000000003,1114.02,9548.53,26762.98,3117.1,5103.09,3,6,11.636038328264917,11.666926741603156,56.90068518018292,24.12502287322569,-0.030888413338239218,-11.662011402388792,2025-08,False,first-sale proxy,9.0,3,3,3-3,19.589238470902718,Harvest,"CM3% 11.6 vs target 19.6; bottom volume tier, no momentum",False,2026-05,46923.0,2026-07,DE:Harvest|ES:Defend|FR:Defend|GB:Harvest|IE:Fix|IT:Fix,6,2,False
Vegavero,Amazon,VV-VITA-395,Vegavero Zinc Supplement 90 mg | Bisglycinate Form with High Bioavailability | NO Additives | Vegan | 300 Capsules,actual,10,2026-05,22051.44,20992.86,43044.3,26849.12,11733.75,-1092.3899999999999,-12826.19,2183.05,15969.82,59014.12,1090.66,15415.54,4,6,-2.537827308145329,13.669847249374135,62.3755526283387,27.25970686014176,-16.207674557519464,5.042571617206984,2025-08,False,first-sale proxy,9.0,2,3,3-2,20.04309222480993,Exit,"CM3 negative in 4 of last 6 months, not improving",False,2026-05,25715.0,2026-07,DE:Harvest|ES:Fix|FR:Fix|GB:Scale|IE:Fix|IT:Exit,6,4,False
Vegavero,Amazon,VV-VITA-396,"Vegavero MSM-poeder 300 g | Zak | 99,9% puur | Veganistisch & zonder toevoegingen",actual,8,2026-05,15263.09,16010.33,31273.42,20985.15,8418.27,6468.24,-1950.05,1068.29,4089.75,35363.17,7536.53,10453.83,1,6,20.682867431831887,26.121156549911362,67.10219093402641,26.918290356475243,-5.438289118079474,-4.667236715295687,2025-10,False,first-sale proxy,7.0,3,2,2-3,22.974887990895613,Harvest,"CM3% 20.7 below target 23.0, low volume, flat/declining",False,2026-05,10551.0,2026-07,DE:Defend|ES:Harvest|FR:Harvest|GB:Fix|IE:Fix|IT:Defend|NL:No data,7,2,False
Vegavero,Amazon,VV-VITA-397,Reishi Puro Vegavero | Dosis Más Alta: 13000 mg (10:1) | Con 40% Polisacáridos & 20% Betaglucanos | Ganoderma Lucidum | Sin Aditivos & Vegano | 240 Cápsulas,actual,8,2026-05,10784.43,8649.61,19434.04,8577.62,2801.67,2157.27,-644.45,691.71,5423.4,24857.44,2848.98,6798.76,4,6,11.100471132096054,12.754176346941035,44.1370914127994,14.416302528964643,-1.6537052148449813,24.681112790056424,2025-10,False,first-sale proxy,7.0,3,3,3-3,18.871205657742713,Fix,CM3% 11.1 vs target 18.9,False,2026-05,23360.0,2026-07,DE:Fix|ES:Fix|FR:Fix|GB:Fix|IE:No data|IT:Defend,6,4,False
Vegavero,Amazon,VV-VITA-398,"Vegavero Multivitamin Gummies for Kids | 100% Vegan | Children's Immune System Support | With Vitamin C, Zinc, Vitamin D3, B12 & More | Wild Berry Flavour | 60 Gums",actual,4,2026-05,4251.5199999999995,1979.83,6231.349999999999,2590.8900000000003,2067.3199999999997,-872.24,-2939.55,,,6231.349999999999,-872.24,2548.1499999999996,4,4,-13.997608864852722,,41.57830967607341,33.176117534723616,,114.74166973932103,2026-01,False,first-sale proxy,4.0,3,3,3-3,19.692473374790374,Defend,"new: launched 2026-01 (4m ago); would be Exit but shielded while ramping; CM3 negative in 4 of last 6 months, not improving",True,2026-05,60974.0,2026-07,DE:Scale|ES:Defend|FR:Defend|GB:Defend|IE:No data|IT:Defend,6,0,False
Vegavero,Amazon,VV-VITA-399,Vegavero Glucomannan Complex 4000 mg | with Chromium and Vitamin B3 | Weight Loss Supplement* | 95% Glucomannan | NO Additives | Vegan,actual,3,2026-05,2098.37,0.0,2098.37,210.36,-265.83,-410.46999999999997,-144.60999999999999,,,2098.37,-410.46999999999997,1117.19,2,4,-19.56137382825717,,10.024924107759833,-12.668404523511107,,,2026-03,False,first-sale proxy,2.0,3,3,3-3,22.349757177237567,Defend,"new: launched 2026-03 (2m ago); would be Exit but shielded while ramping; TTM sales EUR 2,098 < EUR 15,000 floor (run-rate EUR 8,393/yr) - discontinue",True,2026-05,44566.0,2026-07,DE:No data|ES:No data|FR:No data|GB:No data|IE:No data|IT:No data,6,0,False
Vegavero,Amazon,VV-VITA-400,"Vegavero Keto Power - Keto Kapseln hochdosiert mit Glucomannan, L-Carnitin & Magnesium Bisglycinat - Für die Figur & Energie - vegan, laborgeprüft - 90 Kapseln für 1 Monat",actual,3,2026-05,4908.5,,4908.5,1603.94,-49.40999999999997,-3280.28,-3230.8500000000004,,,4908.5,-3280.28,2934.04,3,3,-66.82856269736173,,32.67678516858511,-1.0066211673627374,,,2026-03,False,first-sale proxy,2.0,3,3,3-3,18.390604831618624,Defend,"new: launched 2026-03 (2m ago); would be Exit but shielded while ramping; CM3 negative in 3 of last 6 months, not improving",True,2026-05,25859.0,2026-07,DE:Harvest|ES:Harvest|IE:No data|IT:Defend,4,0,False
Vegavero,Amazon,VV-VITA-401,Vegavero Mönchspfeffer Kapseln 20mg - Vitex agnus castus Extrakt 15:1 – Vorrat für 8 Monate Mönchspfeffer hochdosiert - Vegan & laborgeprüft - 240 Kapseln,actual,6,2026-05,6218.09,4925.88,11143.97,6471.5199999999995,2653.16,308.8500000000001,-2344.24,,,11143.97,308.8500000000001,3849.9300000000003,4,6,2.771453979147468,,58.07194384048054,23.80803250547157,,26.233079165550116,2025-12,False,first-sale proxy,5.0,3,3,3-3,18.505232376792115,Defend,new: launched 2025-12 (5m ago); would be Fix but shielded while ramping; CM3% 2.8 vs target 18.5,True,2026-05,26060.0,2026-07,DE:Harvest|ES:Defend|FR:Defend|IT:Defend|NL:No data,5,0,False
Vegavero,Amazon,VV-VITA-402,"Vegavero Un-Bloat | Complejo de Enzimas Digestivas para Gases e Hinchazón Adultos | 120 Cápsulas | con Bromelina, Papaína, Lactasa, Alfa-d-galactosidasa | Vegano y Sin Aditivos",actual,5,2026-05,9748.32,3442.13,13190.449999999999,7328.13,3741.83,-787.6999999999998,-4529.51,,,13190.449999999999,-787.6999999999998,6110.67,5,5,-5.971744709240396,,55.556330527010076,28.367720585726797,,183.20603812174437,2026-01,False,first-sale proxy,4.0,3,3,3-3,20.082684726980503,Defend,"new: launched 2026-01 (4m ago); would be Exit but shielded while ramping; CM3 negative in 5 of last 6 months, not improving",True,2026-05,49770.0,2026-07,DE:Defend|ES:Defend|FR:Defend|GB:Defend|IE:Defend|IT:Defend,6,0,False
Vegavero,Amazon,VV-VITA-403,Vegavero Magnesiumcitrat Pulver 500 g - 400 mg elementares Magnesium hochdosiert pro Portion - 100 Portionen Magnesium Citrate Pulver mit Messlöffel - vegan ohne Zusätze,actual,7,2026-05,35128.79,14857.05,49985.840000000004,29643.94,14414.71,47.87999999999988,-14366.76,-282.54,832.75,50818.59,-234.66000000000008,22993.18,4,6,0.0957871269143419,-33.928549984989495,59.30467508398378,28.837586804583054,34.02433711190384,136.4452566290078,2025-11,False,first-sale proxy,6.0,2,3,3-2,20.913597965882165,Defend,new: launched 2025-11 (6m ago); would be Fix but shielded while ramping; CM3% 0.1 vs target 20.9; margin improving (+34.0pp),True,2026-05,19325.0,2026-07,DE:Defend|ES:Defend|GB:Scale|IE:Defend|IT:Defend,5,0,False
Vegavero,Amazon,VV-VITA-404,Sauge Vegavero® | Dosage Élevé : 6250 mg (extrait 10:1) | Pour 4 Mois | Unique : Standardisé en Acide Rosmarinique | Sans Additifs & Vegan,actual,4,2026-05,4731.42,2473.49,7204.91,3317.79,1096.3400000000001,17.599999999999994,-1078.72,,,7204.91,17.599999999999994,3313.74,4,4,0.24427786051456568,,46.049013797535295,15.216567590712446,,91.28518813498339,2026-02,False,first-sale proxy,3.0,3,3,3-3,18.99409539064333,Defend,new: launched 2026-02 (3m ago); would be Fix but shielded while ramping; CM3% 0.2 vs target 19.0,True,2026-05,47956.0,2026-07,DE:Defend|ES:Defend|FR:Defend|IE:No data|IT:Defend,5,0,False
Vegavero,Amazon,VV-VITA-405,"Vegavero Vitamin B12 hochdosiert - 500 µg B12 Tabletten 180 Stück, vegan - Vitamin-B12 Methylcobalamin & Adenosylcobalamin - Vitamintabletten ohne Zusatzstoffe",actual,4,2026-05,9917.33,349.8,10267.130000000001,6601.28,3164.6099999999997,-7033.52,-10198.11,,,10267.130000000001,-7033.52,9009.68,4,4,-68.50522005662731,,64.29528018053729,30.822732350715338,,2735.142938822184,2026-02,False,first-sale proxy,3.0,3,3,3-3,19.689799999999998,Defend,"new: launched 2026-02 (3m ago); would be Exit but shielded while ramping; CM3 negative in 4 of last 6 months, not improving",True,2026-05,17407.0,2026-07,DE:Defend,1,0,False
Vegavero,Amazon,VV-VITA-406,Vegavero Vitamina B12 1000 mcg | Metilcobalamina y Adenosilcobalamina | 180 Comprimidos para 9 Meses | Producido en Alemania | Sin Aditivos y Vegano,actual,4,2026-05,21206.02,4318.98,25525.0,15963.99,7399.13,-1370.0,-8769.08,,,25525.0,-1370.0,14311.279999999999,4,4,-5.367286973555338,,62.54256611165524,28.98777668952008,,390.9960222089476,2026-02,False,first-sale proxy,3.0,3,3,3-3,18.208337096611167,Defend,"new: launched 2026-02 (3m ago); would be Exit but shielded while ramping; CM3 negative in 4 of last 6 months, not improving",True,2026-05,46702.0,2026-07,DE:No data|ES:Defend|FR:Defend|GB:Scale|IE:Defend|IT:Defend,6,0,False
Vegavero,Amazon,VV-VITA-407,"Vegavero Super Greens Powder | 20+ Superfood Ingredients | Morning Complete | Adaptogens, Mushrooms, Algae, Probiotics & Fibre | with Standardised Extracts | Vegan & Gluten-Free",actual,4,2026-05,22663.77,2407.7,25071.47,13879.5,7303.85,-7256.46,-14560.26,,,25071.47,-7256.46,8169.6,4,4,-28.943097472944345,,55.35973758220001,29.13211710362416,,841.3037338538854,2026-01,False,first-sale proxy,4.0,3,3,3-3,19.511592833288194,Defend,"new: launched 2026-01 (4m ago); would be Exit but shielded while ramping; CM3 negative in 4 of last 6 months, not improving",True,2026-05,64191.0,2026-07,DE:Defend|GB:Harvest|IT:Defend,3,0,False
Vegavero,Amazon,VV-VITA-408,"Gut Routine | Formule Tout en Un : 7g de Fibres, Probiotiques, L-Glutamine | Digestion & Microbiote Intestinal | Vegan & Sans Gluten | Goût Fraise | Vegavero®",actual,3,2026-05,13211.48,,13211.48,7289.849999999999,3338.94,-4948.8,-8287.83,,,13211.48,-4948.8,10145.67,3,3,-37.458331693345485,,55.17814809544427,25.273020130977,,,2026-03,False,first-sale proxy,2.0,3,3,3-3,20.032696332886246,Defend,"new: launched 2026-03 (2m ago); would be Exit but shielded while ramping; CM3 negative in 3 of last 6 months, not improving",True,2026-05,30892.0,2026-07,DE:Harvest|ES:Harvest|FR:Defend|GB:No data|IE:Defend|IT:Defend,6,0,False
Vegavero,Amazon,VV-VITA-409,Vegavero Magnesiumcitrat Kapseln 180 Stück - 400 mg elementares Magnesium hochdosiert pro Tagesdosis - Magnesium Kapseln hochdosiert und gut bioverfügbar - vegan ohne Zusätze - Laborgeprüfte Qualität,actual,3,2026-05,5292.5199999999995,,5292.5199999999995,2352.1,1206.15,-3642.5699999999997,-4848.76,,,5292.5199999999995,-3642.5699999999997,4231.67,3,3,-68.824869816269,,44.44196715364326,22.78971076160317,,,2026-03,False,first-sale proxy,2.0,3,3,3-3,19.394729494456325,Defend,"new: launched 2026-03 (2m ago); would be Exit but shielded while ramping; CM3 negative in 3 of last 6 months, not improving",True,2026-05,43714.0,2026-07,DE:Defend|ES:Harvest|FR:Defend|GB:No data|IE:No data|IT:Defend,6,0,False
Vegavero,Amazon,VV-VITA-410,Vegavero OPC Grape Seed Extract 30:1 | High Strength from French Grapes | Standardised for OPC by HPLC | Lab Tested | NO Additives | Vegan | 240 Capsules,actual,2,2026-05,1849.01,,1849.01,-289.06,-645.21,-806.14,-160.94,,,1849.01,-806.14,1849.01,2,2,-43.5984662062401,,-15.633230755918031,-34.89488969773014,,,2026-04,False,first-sale proxy,1.0,3,3,3-3,19.63339003358554,No data,fewer than 3 months with sales,True,2026-05,65379.0,2026-07,DE:No data|ES:No data|FR:No data|IT:No data,4,0,False
Vegavero,Amazon,VV-VITA-411,"Enzymes Digestives Complexe PRO | Unique : Avec Enzyme Pour le Gluten | Lactase, Bromeline, Lipase, Amylase… | 120 Gélules Gastro-résistantes | Testé en Laboratoire & Sans Additifs | Vegavero®",actual,3,2026-05,7063.4,,7063.4,3542.9700000000003,1481.94,534.56,-947.38,,,7063.4,534.56,6214.2,2,3,7.568026729337146,,50.15955488858058,20.980547611631795,,,2026-03,False,first-sale proxy,2.0,3,3,3-3,19.981412087238443,Harvest,"new: launched 2026-03 (2m ago); CM3% 7.6 vs target 20.0; bottom volume tier, no momentum",True,2026-05,33058.0,2026-07,DE:Harvest|ES:Harvest|FR:Harvest|GB:No data|IE:Harvest|IT:Defend,6,0,False
Vegavero,Amazon,VV-VITA-417,Vegavero Vegan Omega 3 Gummies | Sugar-Free | No Fishy Taste | Algae Oil DHA & EPA | 250 mg per Gummy | Lab-Tested | 60 Gummies,actual,1,2026-05,3182.8599999999997,,3182.8599999999997,1691.08,837.72,581.0,-256.69,,,3182.8599999999997,581.0,3182.8599999999997,2,2,18.25402311128985,,53.13083201900179,26.319725027176823,,,2026-04,False,first-sale proxy,1.0,3,2,2-3,19.775177550693403,No data,fewer than 3 months with sales,True,2026-05,49011.0,2026-07,DE:No data|ES:No data|FR:No data|GB:No data|IT:No data,5,0,False
Vegavero,Amazon,VV-VITA-46,"Multivitamin Kapseln Vegavero | Immunabwehr & Energie* | Hochdosiert | Wichtige A-Z Vitamine & Mineralien | B-Vitamine, Eisen, Jod & Co | Ohne Zusatzstoffe | Laborgeprüft | Vegan | 120 Stück",actual,11,2026-05,33301.45,27311.719999999998,60613.17,35892.84,15336.65,10774.89,-4561.69,16941.72,60607.68,121220.85,27716.61,20818.92,2,6,17.77648322963475,27.953091093405984,59.21623963900914,25.302504389722564,-10.176607863771235,21.930987868944175,2024-07,True,first-sale proxy,22.0,1,2,2-1,18.27226899582869,Defend,"between target and broken - hold, re-check next month",False,2026-05,23719.0,2026-07,DE:Scale|ES:Fix|FR:Fix|GB:Fix|IE:Fix|IT:Scale|NL:No data,7,4,False
Vegavero,Amazon,VV-VITA-49,"Vegavero Iron Supplement 30 mg | NO Additives | Iron Bisglycinate with Vitamin C, B2, B6, B9, B12 | Anaemia, Tiredness and Blood Loss | 120 Capsules | Vegan",actual,11,2026-05,24012.93,22328.67,46341.6,26120.11,9895.32,8409.71,-1485.72,8558.130000000001,38593.26,84934.86,16967.84,14088.24,0,6,18.147215460838638,22.17519328504511,56.36428176843269,21.35299601222228,-4.027977824206474,7.543037717875728,2024-07,True,first-sale proxy,22.0,2,2,2-2,18.762888129232213,Defend,"between target and broken - hold, re-check next month",False,2026-05,18964.0,2026-07,DE:Scale|ES:Defend|GB:Fix|IT:Defend,4,1,False
Vegavero,Amazon,VV-VITA-49-V2,"Eisen Bisglycinat Vegavero | 30 mg Iron | Mit natürlichem Vitamin C, Folsäure Quatrefolic, Vitamin B12, B6 & B2 | Vegan & Ohne Zusätze | 240 Kapseln",actual,7,2026-05,9114.51,4683.62,13798.13,7456.32,4935.43,4672.47,-262.88,206.88,810.1600000000001,14608.29,4879.349999999999,7624.29,0,6,33.863066951826085,25.535696652513078,54.03862697336523,35.768832443236874,8.327370299313007,94.60396018464351,2025-11,False,first-sale proxy,6.0,3,1,1-3,18.309254844886016,Scale,"new: launched 2025-11 (6m ago); CM3% 33.9 >= target, sales +95% 3m",True,2026-05,20321.0,2026-07,DE:Scale|ES:Defend|GB:No data|IT:Scale,4,0,False
Vegavero,Amazon,VV-VITA-50,"Vegavero® Vegan Collagen | 100% Plant - No Animal Waste | With Natural Vitamin C, L-Lysine, L-Proline & Plant Extracts | No Additives | 120 Capsules",actual,11,2026-05,25739.7,26464.25,52203.95,29307.59,12129.869999999999,6117.28,-6012.72,11128.85,40127.33,92331.28,17246.13,12635.05,4,6,11.71804049310445,27.73384124984144,56.14056024496231,23.235540605643827,-16.01580075673699,-2.737844450532319,2024-07,True,first-sale proxy,22.0,2,3,3-2,21.26416288537319,Fix,CM3% 11.7 vs target 21.3,False,2026-05,19706.0,2026-07,DE:Defend|ES:Defend|FR:Fix|GB:Fix|IE:No data|IT:Defend|NL:No data,7,2,False
Vegavero,Amazon,VV-VITA-57-V,Vegavero HYALURONZUUR capsules | 600 mg | 180 capsules voor 6 maanden | 800-1500 kDa hoog molecuulgewicht | Geen additieven en veganistisch,actual,11,2026-05,18679.670000000002,19858.07,38537.74,18540.010000000002,8729.34,7977.5,-751.79,8059.91,36965.94,75503.68,16037.41,10657.1,2,6,20.700487366410176,21.80361164899364,48.10871109722574,22.65140612812272,-1.1031242825834653,-5.934111421704112,2024-07,True,first-sale proxy,22.0,2,2,2-2,19.966948803759344,Scale,"CM3% 20.7 >= target, sales -6% 3m",False,2026-05,25716.0,2026-07,BE:No data|DE:Scale|ES:Scale|FR:Defend|GB:Fix|IE:Scale|IT:Defend|NL:Scale,8,1,False
Vegavero,Amazon,VV-VITA-57-V2,Ácido Hialurónico Puro Vegavero | La Dosis más Alta: 600 mg | Libre de Aditivos & Vegano | 90 Cápsulas | Natural de Fermentación | 800-1500 kDa | Hidratante facial + Articulaciones…,actual,11,2026-05,17074.77,14284.06,31358.83,17280.63,7391.18,6206.26,-1184.92,3485.2,14809.380000000001,46168.21,9691.46,10707.710000000001,1,6,19.791108277955523,23.533733350079476,55.10610568060097,23.569693129494944,-3.7426250721239533,19.537232411513262,2024-07,True,first-sale proxy,22.0,3,2,2-3,19.39079089561534,Scale,"CM3% 19.8 >= target, sales +20% 3m",False,2026-05,32078.0,2026-07,BE:Scale|DE:Scale|ES:Scale|FR:Harvest|GB:Fix|IE:Defend|IT:Scale|NL:Scale,8,1,False
Vegavero,Amazon,VV-VITA-63,Vegavero Cordyceps Sinensis 19 500 mg Daily | 10:1 Mushroom Extract | 4-Month Supply | 40% Polysaccharides | NO Additives | Lab-Tested | Vegan,actual,11,2026-05,39797.93,39590.83,79388.76,54534.98,28298.03,22985.32,-5312.75,27372.16,73415.81,152804.57,50357.48,25647.21,0,6,28.952864360143682,37.283740382350885,68.69357828488567,35.644882222621945,-8.330876022207203,0.5231009301901439,2024-07,True,first-sale proxy,22.0,1,1,1-1,20.71915245860775,Scale,"CM3% 29.0 >= target, sales +1% 3m",False,2026-05,15684.0,2026-07,DE:Scale|ES:Scale|FR:Scale|GB:Defend|IE:Scale|IT:Scale|NL:Scale,7,0,False
Vegavero,Amazon,VV-VITA-86,Vegavero MSM Capsules 2000 mg | Distilled Organic Sulphur | NO Additives & Non-GMO | Lab-Tested Methylsulfonylmethane Supplements | 365 Pills | Vegan,actual,11,2026-05,42000.049999999996,42197.7,84197.75,45767.97,18431.3,11190.64,-7240.63,16764.0,73811.93,158009.68,27954.64,27475.239999999998,4,6,13.29090147895876,22.71177572514362,54.35771145903543,21.890489947771762,-9.42087424618486,-0.4683904572998089,2024-07,True,first-sale proxy,22.0,1,3,3-1,22.183541501172588,Fix,CM3% 13.3 vs target 22.2,False,2026-05,15096.0,2026-07,DE:Fix|ES:Fix|FR:Defend|GB:Fix|IE:Defend|IT:Scale|NL:Defend,7,3,False
Vegavero,Amazon,VV-VITA-88,Vegavero Organic Spirulina and Chlorella Capsules High Strength | 2000 mg Per Serving | 240 Capsules | NO Additives | Pure Powder | Vegan,actual,11,2026-05,21902.719999999998,17415.18,39317.9,21780.6,9718.289999999999,6587.84,-3130.41,11241.94,47708.16,87026.06,17829.78,14038.96,2,6,16.755320095935947,23.56397731541103,55.396142723797546,24.717215314144443,-6.808657219475084,25.767979429440274,2024-07,True,first-sale proxy,22.0,2,2,2-2,22.4661618989875,Fix,CM3% 16.8 vs target 22.5,False,2026-05,19196.0,2026-07,DE:Scale|ES:Scale|FR:Fix|GB:Fix|IE:Fix|IT:Scale|NL:No data,7,3,False
Vegavero,Amazon,VV-VITA-90,Betacarotene per Abbronzatura Forte | Altamente Dosato | da Estratto di Carota | Attivatore Naturale Melanina | con Vitamina A 1167 mcg | Certificato in Laboratorio | Vegavero®,actual,11,2026-05,219465.47,88269.03,307734.5,183998.38999999998,84744.01,52289.46,-32454.43,42807.48,158567.89,466302.39,95096.94,143028.92,0,6,16.991744507034472,26.996310539290143,59.79127787102193,27.538027098034178,-10.00456603225567,148.63247052788503,2024-07,True,first-sale proxy,22.0,1,2,2-1,22.110619694496958,Fix,CM3% 17.0 vs target 22.1,False,2026-05,5551.0,2026-07,DE:Defend|ES:Scale|FR:Fix|GB:Fix|IE:Defend|IT:Defend|NL:Scale,7,2,False
Vegavero,Amazon,VV-VITA-93,Vegavero Vitamin B12 Spray | Vegan Methylcobalamin | 120 Days | Natural Cherry Flavour | 500 µg per Day | Liquid Travel Size,actual,11,2026-05,16951.89,15013.59,31965.48,21645.48,10997.06,8588.99,-2407.94,9441.75,27738.33,59703.81,18030.74,11211.470000000001,1,6,26.869579308679235,34.03863895194844,67.71517274259608,34.40292465497155,-7.1690596432692075,12.910303265241685,2024-07,True,first-sale proxy,22.0,2,1,1-2,21.447993661912026,Scale,"CM3% 26.9 >= target, sales +13% 3m",False,2026-05,16583.0,2026-07,DE:Scale|ES:Scale|FR:Defend|GB:Defend|IE:Scale|IT:Defend|NL:Fix,7,1,False
Vegavero,Amazon,VV-VITA-94,Vegavero Probiotics & Prebiotics | 100% Organic | 20 Strains (Lactobacillus + Bifidobacterium) | 20 Billion Active Bacteria & Acacia Fibre | 60 Vegan Capsules | NO Additives,actual,11,2026-05,17331.63,17889.76,35221.39,19661.57,9407.7,6682.19,-2725.4,8488.44,33019.59,68240.98,15170.63,11312.07,0,6,18.9719656152128,25.7072846755517,55.82281108156152,26.710189461574345,-6.735319060338902,-3.1198294443301497,2024-07,True,first-sale proxy,22.0,2,2,2-2,20.465529127703032,Defend,"between target and broken - hold, re-check next month",False,2026-05,33298.0,2026-07,DE:Defend|ES:Scale|FR:Defend|GB:Fix|IE:Defend|IT:Defend|NL:No data,7,1,False
Vegavero,Shopify,2R-49NC-R697,MSM Powder,none,14,2025-08,,,,,,,,,3040.96,3040.96,,,0,0,,,,,,,2024-07,True,first-sale proxy,22.0,2,,,24.30494285714286,No data,no margin data for this market,False,2026-05,,,WEB:No data,1,0,False
Vegavero,Shopify,BJ-E223-8EKW,BJ-E223-8EKW,estimated,22,2026-05,3467.41,3554.41,7021.82,4462.72,3409.75542,-107.51449911247505,3517.269919112475,810.1513258509134,3740.52,10762.34,702.6368267384383,2196.44,4,6,-1.5311486069491251,21.658788774045142,63.5550327407994,48.55942504934618,-23.189937380994266,-2.4476636066182573,2024-07,True,first-sale proxy,22.0,1,3,3-1,24.30494285714286,Exit,"TTM sales EUR 10,762 < EUR 15,000 floor (run-rate EUR 13,870/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,CP-DQMG-RVN9,CP-DQMG-RVN9,estimated,22,2026-05,271.38,736.19,1007.5699999999999,664.66,497.91616999999997,121.70095976170646,376.21521023829354,99.54876948791535,1090.77,2098.34,221.2497292496218,157.1,2,6,12.078660516064042,9.126467494331102,65.96663259128398,49.41752632571435,2.95219302173294,-63.13723359458836,2024-07,True,first-sale proxy,22.0,3,2,2-3,24.30494285714286,Exit,"TTM sales EUR 2,098 < EUR 15,000 floor (run-rate EUR 1,086/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,CW-KVIN-V39Y,CW-KVIN-V39Y,estimated,22,2026-05,2418.05,1198.19,3616.24,2026.75,1429.09144,-12.680564630199655,1441.7720046301997,192.67752569521215,1265.5900000000001,4881.83,179.9969610650125,1548.09,2,6,-0.3506560579552147,15.224324283157431,56.04578235957791,39.51871114749021,-15.574980341112646,101.80856124654689,2024-07,True,first-sale proxy,22.0,2,3,3-2,24.30494285714286,Exit,"TTM sales EUR 4,882 < EUR 15,000 floor (run-rate EUR 9,672/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
Vegavero,Shopify,NX-CVPF-VCEZ,NX-CVPF-VCEZ,estimated,23,2026-05,1856.31,1959.5900000000001,3815.9,1835.7499999999998,1251.8978999999997,208.74840104521846,1043.1494989547814,159.4103290480664,1493.78,5309.68,368.1587300932848,1466.68,3,6,5.470489295977841,10.67160686634353,48.10791687413191,32.807408475064854,-5.20111757036569,-5.270490255614705,2024-07,True,first-sale proxy,22.0,2,3,3-2,24.30494285714286,Exit,"TTM sales EUR 5,310 < EUR 15,000 floor (run-rate EUR 7,425/yr) - discontinue",False,2026-05,,,WEB:Fix,1,1,False
